Ticker,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA,EV_EBITDA_Used,EV_EBITDA_Source,EPS_Growth,EPS_Growth_Source,EPS_Growth_TTMYoY,EPS_Growth_3Y,EPS_Growth_5Y,Rev_Growth,ROE,Op_Margin,ROIC,ROIC_Source,Mom_Range,Mom_12M,Rev_Change,Rec_BuyRatio,Shrunk_Ratio,Analyst_Count,Streak_Days,Streak_Days_Raw,Streak_Score,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Consensus_Score,Sentiment_Score,Alpha_Score,Alpha_Score_PreGates,Min_Fund_Factor,Momentum_Fail,Lopsided_Fail,Neg_EPS_Fail,Missing_EPS_Fail
BAC,Financials,Diversified Banks,52.97,12.6294,2.32875,29.9829,29.9829,TTM,16.51,TTM_YoY,16.51,5.63,14.32,99.36713,10.190000000000001,32.73721,2.9899999999999998,TTM,0.8129467020624873,13.572,0.027586206896551668,0.8275862068965517,0.7867647058823529,29.0,0.0,0.0,0.0,46.47792382878328,77.42119372631188,41.4064513570848,53.19693094629156,60.97067745197169,55.3051114826283,84.17593528816988,50.50556117290193,54.345201420683026,54.345201420683026,41.4064513570848,False,False,False,False
WT,Financials,Asset Management & Custody Banks,15.16,19.7394,4.1643,16.2883,16.2883,TTM,30.69,TTM_YoY,30.69,10.8,,12.05,23.599999999999998,29.86,9.1,TTM,0.9884318766066839,57.7523,0.0,0.8,0.7375,15.0,0.0,0.0,0.0,44.01647286821705,61.3483345145287,70.0688269493844,94.52889876880985,29.469476744186053,58.66339837805394,59.883720930232556,35.93023255813953,54.116765214071066,54.116765214071066,29.469476744186053,False,False,False,False
TTMI,Information Technology,Electronic Manufacturing Services,101.01,79.1116,3.7504,46.4112,46.4112,TTM,89.69,TTM_YoY,89.69,2.46,6.84,17.88,8.129999999999999,6.93,5.16,TTM,0.9376274676751875,290.1506,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,38.767243008314445,82.79879385964912,42.798700236108196,89.18367346938776,39.795918367346935,56.349617126497314,75.0,45.0,54.079693701197854,54.079693701197854,38.767243008314445,False,False,False,False
HBAN,Financials,Regional Banks,18.02,12.7714,2.07303,12.086,12.086,TTM,33.68,TTM_YoY,33.68,9.29,-0.33,58.9579,10.66,38.55263,6.550000000000001,TTM,0.9105145413870244,7.0071,0.0,0.8148148148148148,0.7734375,27.0,0.0,0.0,0.0,66.99653636813458,77.49019695258151,55.65682246049895,51.75792288388797,28.574962889658583,56.29023328978287,74.07224146462147,44.44334487877288,53.920855607580876,53.920855607580876,28.574962889658583,False,False,False,False
NMIH,Financials,Commercial & Residential Mortgage Finance,38.01,7.6711,4.2209,6.0582,6.0582,TTM,9.44,TTM_YoY,9.44,18.55,12.42,8.86,16.08,74.83,13.68,TTM,0.5407079646017696,1.4141,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,69.62649753347428,38.819985825655564,85.90142187953406,36.142270861833104,73.25581395348837,63.23715556168212,27.27272727272727,16.36363636363636,53.862451722072976,53.862451722072976,36.142270861833104,False,False,False,False
SCI,Consumer Discretionary,Specialized Consumer Services,82.97,21.7573,2.7107,12.6876,12.6876,TTM,8.15,TTM_YoY,8.15,-9.2,12.14,3.41,33.12,22.48,8.17,TTM,0.8467924528301886,8.1888,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,52.65700483091788,48.49526652872582,68.13970064148255,54.14112615823235,45.010691375623665,54.388686631158976,85.7448325017819,51.44689950106914,53.80032920514101,53.80032920514101,45.010691375623665,False,False,False,False
BTSG,Health Care,Health Care Services,39.2,54.5573,0.5696,21.2231,21.2231,TTM,,NA,,,,17.23,7.5200000000000005,2.14,3.02,TTM,0.9283656405599224,112.1212,0.05980861244019142,0.9545454545454546,0.8796296296296297,22.0,90.0,94.5,84.89281911636292,59.05610482388869,71.5292459478506,35.96429410382898,95.26427061310783,83.36856941508104,66.07149815528749,100.0,93.95712764654516,53.736468040154264,71.64862405353902,35.96429410382898,False,False,False,True
BOOT,Consumer Discretionary,Apparel Retail,192.69,28.2169,2.8357,16.7281,16.7281,TTM,35.82,TTM_YoY,35.82,-2.44,29.09,17.82,18.11,13.32,17.88,TTM,0.8584786291446983,25.7193,-0.03896103896103886,0.8181818181818182,0.7685185185185185,22.0,0.0,0.0,0.0,39.73231963253346,89.16069339286435,61.91494416726062,65.41696364932287,24.44761225944405,55.959405646181956,72.84390591589451,43.706343549536705,53.508793226852916,53.508793226852916,24.44761225944405,False,False,False,False
UMBF,Financials,Regional Banks,122.07,15.2738,2.36702,14.5192,14.5192,TTM,12.32,TTM_YoY,12.32,7.46,12.64,72.21914,9.73,31.78459,6.38,TTM,0.9077933846850927,3.7745,0.0643274853801169,0.8421052631578947,0.78125,19.0,0.0,0.0,0.0,47.25383473527956,62.93997342146514,43.00402044517224,47.48643083935809,76.19990103908955,55.15271157636363,76.94210786739237,46.16526472043542,53.35522220517799,53.35522220517799,43.00402044517224,False,False,False,False
NRG,Utilities,Independent Power Producers & Energy Traders,152.05,20.2212,0.9785,12.4426,12.4426,TTM,63.17,TTM_YoY,63.17,-15.92,-20.6,5.91,60.589999999999996,7.94,10.67,TTM,0.7178369812815689,43.4434,0.01754385964912286,0.6842105263157895,0.65625,19.0,0.0,0.0,0.0,63.77410468319559,75.20661157024794,68.18181818181819,69.00826446280992,50.413223140495866,65.27548209366392,8.677685950413224,5.206611570247934,53.26170798898073,53.26170798898073,50.413223140495866,False,False,False,False
ABT,Health Care,Health Care Equipment,121.76,15.1481,4.8292,21.7025,21.7025,TTM,142.75,TTM_YoY,142.75,24.71,29.93,6.37,28.24,17.51,22.21,TTM,0.3555114200595833,6.8914,0.02857142857142858,0.6857142857142857,0.66875,35.0,0.0,0.0,0.0,70.39823681410549,59.59844671988893,81.89061154177433,48.178294573643406,56.26614987080103,64.95196375244919,9.431524547803617,5.65891472868217,53.09335394769579,53.09335394769579,48.178294573643406,False,False,False,False
ULTA,Consumer Discretionary,Other Specialty Retail,663.48,24.7325,2.4565,15.9995,15.9995,TTM,4.41,TTM_YoY,4.41,12.22,15.79,-19.4,46.87,13.12,43.29,TTM,0.9668066768492255,60.5206,0.04901960784313719,0.6666666666666666,0.6513157894736843,33.0,0.0,0.0,0.0,46.46464646464647,33.179849843938925,77.09885742672627,93.66616989567808,80.62593144560357,65.37872539187107,6.0357675111773474,3.6214605067064083,53.027272414838144,53.027272414838144,33.179849843938925,False,False,False,False
Q,Information Technology,Semiconductor Materials & Equipment,97.25,18.5691,3.0272,,,Missing,,NA,,,,,,20.91,,Missing,0.749923289352562,,0.0535714285714286,0.9285714285714286,0.8289473684210527,14.0,34.5,34.5,51.543320820949745,80.39579468150896,50.0,77.2418058132344,45.78231292517007,82.80766852195424,68.81849103277675,95.36178107606679,77.83439697401997,52.966254165769044,70.62167222102539,45.78231292517007,False,False,False,True
CVCO,Consumer Discretionary,Homebuilding,697.76,27.6709,2.5404,20.679,20.679,TTM,37.62,TTM_YoY,37.62,-0.87,20.72,15.76,18.43,10.5,18.29,TTM,0.9646776353840066,47.9779,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,31.997571341833638,89.71543458088463,58.469945355191264,89.22131147540983,49.385245901639344,62.22033342498082,25.341530054644814,15.204918032786887,52.81725034654204,52.81725034654204,31.997571341833638,False,False,False,False
ENSG,Health Care,Health Care Facilities,180.57,31.8385,2.1658,19.7812,19.7812,TTM,35.23,TTM_YoY,35.23,14.35,20.99,17.55,16.63,8.33,15.5,TTM,0.8216302398193049,32.4507,0.0,0.8181818181818182,0.734375,11.0,0.0,0.0,0.0,49.15302899799024,73.36830061578414,64.39850703416595,77.34711455641687,42.678725236864764,60.741704912131844,34.10852713178294,20.465116279069765,52.68638718551943,52.68638718551943,42.678725236864764,False,False,False,False
PGNY,Health Care,Health Care Services,24.52,37.37,1.6662,21.9283,21.9283,TTM,7.67,TTM_YoY,7.67,-4.59,,11.41,11.52,6.77,11.52,TTM,0.6073699354898593,18.9137,0.08088235294117652,0.7058823529411765,0.6704545454545455,17.0,0.0,0.0,0.0,54.65837409664359,54.01833328074217,60.06577401926239,59.083861874559545,94.71458773784354,64.55728180904539,8.668076109936576,5.200845665961945,52.685994580428705,52.685994580428705,54.01833328074217,False,False,False,False
ACAD,Health Care,Pharmaceuticals,25.99,16.8357,5.4771,16.9036,16.9036,TTM,234.21,TTM_YoY,234.21,,,-13.61,32.269999999999996,27.61,32.269999999999996,TTM,0.8421404682274246,48.3447,0.0,0.6923076923076923,0.6693548387096775,26.0,0.0,0.0,0.0,55.764078887368896,50.44938823325235,84.39922480620154,85.26162790697674,42.26017441860465,63.58377869544208,14.462209302325583,8.67732558139535,52.60248807263274,52.60248807263274,42.26017441860465,False,False,False,False
DOCN,Information Technology,Internet Services & Infrastructure,52.76,19.1653,5.5872,17.6697,17.6697,TTM,187.59,TTM_YoY,187.59,,,14.2,-20.080000000000002,23.01,-1.73,TTM,0.8656101426307448,49.5889,0.06842105263157894,0.7,0.6699999999999999,20.0,0.0,0.0,0.0,63.86569779426922,72.50797448165869,32.116557963391536,73.55055658627087,88.86827458256029,64.11011235048615,9.183673469387754,5.5102040816326525,52.39013069671545,52.39013069671545,32.116557963391536,False,False,False,False
POWL,Industrials,Electrical Components & Equipment,419.98,28.2094,4.6171,20.8257,20.8257,TTM,20.92,TTM_YoY,20.92,134.55,59.76,9.08,31.8,19.73,31.8,TTM,0.9129251356108536,63.2702,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,39.46360153256705,62.434188234680846,89.74031502767137,65.38952745849298,34.61047254150703,59.54516033744277,38.88888888888889,23.333333333333336,52.302794936620884,52.302794936620884,34.61047254150703,False,False,False,False
UFCS,Financials,Property & Casualty Insurance,35.42,8.1212,0.6676,5.0929,5.0929,TTM,117.07,TTM_YoY,117.07,-8.89,32.83,12.12,13.309999999999999,11.07,11.59,TTM,0.819862268938021,31.6729,0.0,0.75,0.6730769230769231,8.0,0.0,0.0,0.0,88.7298747763864,75.88317069181704,46.11701567925919,71.21751025991793,36.2701252236136,62.388514597165894,19.32021466905188,11.592128801431127,52.22923743801894,52.22923743801894,36.2701252236136,False,False,False,False
AL,Industrials,Passenger Airlines,64.31,7.0441,2.4714,7.952,7.952,TTM,89.58,TTM_YoY,89.58,0.06,-5.93,6.24,12.770000000000001,74.88,3.63,TTM,0.9965583173996174,39.6829,0.0,0.7272727272727273,0.671875,11.0,0.0,0.0,0.0,68.4710351377018,72.19169719169719,54.7008547008547,84.33048433048432,42.45014245014245,62.947361280694615,15.242165242165239,9.145299145299143,52.186948853615526,52.186948853615526,42.45014245014245,False,False,False,False
IBOC,Financials,Regional Banks,70.38,10.4047,3.41763,9.5409,9.5409,TTM,4.98,TTM_YoY,4.98,17.99,16.04,69.21539,14.2,63.15208,11.459999999999999,TTM,0.8324379636735735,7.4012,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,63.994722084776505,54.755961321478985,87.53628250344951,45.68980943064574,28.574962889658583,58.202671299642056,45.57149925779317,27.342899554675903,52.03071695064883,52.03071695064883,28.574962889658583,False,False,False,False
BCO,Industrials,Security & Alarm Services,125.72,30.7061,1.0149,10.0125,10.0125,TTM,49.25,TTM_YoY,49.25,20.09,44.99,3.07,74.46000000000001,9.73,4.05,TTM,0.9687831811424932,38.2146,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,68.19517930629041,57.84832451499118,57.52498530276307,70.19400352733686,38.2716049382716,57.77336860670194,48.412698412698404,29.04761904761904,52.02821869488537,52.02821869488537,38.2716049382716,False,False,False,False
VIAV,Information Technology,Communications Equipment,18.6,273.1249,3.6251,68.7663,68.7663,TTM,31.96,3Y,,31.96,-5.87,15.6,2.09,4.35,1.0699999999999998,TTM,0.9009009009009011,85.259,0.0714285714285714,0.8571428571428571,0.7763157894736842,14.0,0.0,0.0,0.0,37.175502384861986,62.92095180479936,23.617509570483012,81.72765657987334,81.91414496833215,54.56564571120046,69.21182266009853,41.52709359605912,51.957935288172195,51.957935288172195,23.617509570483012,False,False,False,False
LYV,Communication Services,Movies & Entertainment,144.43,37.3034,1.365,19.9768,19.9768,TTM,97.63,TTM_YoY,97.63,,62.63,5.39,309.84,4.69,12.920000000000002,TTM,0.5058917835671344,8.1387,-0.02910052910052907,0.7857142857142857,0.75,28.0,0.0,0.0,0.0,45.337995337995345,64.97975708502024,60.0,67.34265734265733,25.52447552447552,52.269844190896826,84.26573426573425,50.55944055944055,51.927763464605576,51.927763464605576,25.52447552447552,False,False,False,False
R,Industrials,Cargo Ground Transportation,190.74,15.3415,0.6074,5.5167,5.5167,TTM,10.6,TTM_YoY,10.6,4.45,,1.68,16.34,8.08,4.63,TTM,0.8694492599013203,15.209,0.011029411764705843,0.8235294117647058,0.7613636363636364,17.0,0.0,0.0,0.0,89.47933440687063,40.41867954911433,40.365002683843265,51.07890499194847,55.072463768115945,54.74718196457327,65.86151368760065,39.51690821256039,51.701127214170704,51.701127214170704,40.365002683843265,False,False,False,False
SR,Utilities,Gas Utilities,83.54,18.1525,1.9916,12.115,12.115,TTM,1.92,TTM_YoY,1.92,2.98,21.79,-4.5,7.9399999999999995,21.16,3.25,TTM,0.6814844423873943,21.5835,0.13970588235294112,0.7647058823529411,0.7159090909090908,17.0,0.0,0.0,0.0,62.303030303030305,27.81818181818182,40.72727272727273,54.981818181818184,96.36363636363636,55.72606060606061,59.27272727272728,35.56363636363637,51.693575757575765,51.693575757575765,27.81818181818182,False,False,False,False
AMG,Financials,Asset Management & Custody Banks,326.12,17.2692,4.4924,14.7487,14.7487,TTM,8.59,TTM_YoY,8.59,3.92,114.75,1.12,16.2,24.87,9.1,TTM,0.9925387005124666,75.645,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,48.28003875968992,32.42938547358314,58.87839147286822,99.26812585499316,29.469476744186053,51.645596941957855,85.97383720930233,51.5843023255814,51.633338018682565,51.633338018682565,29.469476744186053,False,False,False,False
ADI,Information Technology,Semiconductors,300.25,64.8418,13.3414,41.9815,41.9815,TTM,39.35,TTM_YoY,39.35,-4.59,6.82,16.89,6.569999999999999,26.61,5.33,TTM,0.9407075236671648,39.6382,0.03170731707317076,0.7317073170731707,0.7119565217391305,41.0,0.0,0.0,0.0,38.49127614008567,65.56834795321637,54.79073645494853,71.29818594104309,75.79365079365078,60.36306698228416,25.34013605442177,15.204081632653061,51.33126991235794,51.33126991235794,38.49127614008567,False,False,False,False
CRUS,Information Technology,Semiconductors,123.21,16.5651,3.2269,11.3968,11.3968,TTM,19.84,TTM_YoY,19.84,2.81,17.88,2.19,19.25,23.05,19.25,TTM,0.7755770175151416,22.1715,0.0,0.7857142857142857,0.7236842105263157,14.0,0.0,0.0,0.0,87.05120937263796,35.334429824561404,77.64316494066126,51.64257369614512,36.252834467120174,58.884872022451,34.863945578231295,20.918367346938776,51.29157108734856,51.29157108734856,35.334429824561404,False,False,False,False
PHIN,Consumer Discretionary,Automotive Retail,69.35,29.6222,0.7779,9.1917,9.1917,TTM,6.52,TTM_YoY,6.52,-18.3,,-0.72,5.6899999999999995,6.89,3.5000000000000004,TTM,0.9532002396147732,35.3699,0.14141414141414144,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,66.57559198542806,40.25499060172738,24.043715846994534,82.38335435056746,100.0,59.73454863176484,27.238335435056747,16.343001261034047,51.056239157618684,51.056239157618684,24.043715846994534,False,False,False,False
BRC,Industrials,Commercial Printing,84.36,20.263,2.5812,13.6262,13.6262,TTM,0.61,TTM_YoY,0.61,10.69,13.25,11.2,16.63,15.93,15.310000000000002,TTM,0.9940339605323545,14.6663,0.0,0.8333333333333334,0.7045454545454546,6.0,0.0,0.0,0.0,58.788947677836575,52.796674225245646,70.60552616108173,66.84303350970018,38.2716049382716,57.649281934996225,38.2716049382716,22.96296296296296,50.71201814058958,50.71201814058958,38.2716049382716,False,False,False,False
EME,Industrials,Construction & Engineering,698.69,27.6701,1.9256,19.228,19.228,TTM,23.57,TTM_YoY,23.57,45.01,30.18,14.11,36.84,9.41,35.32,TTM,0.8253522665210269,36.7326,0.0,0.7142857142857143,0.6710526315789473,14.0,0.0,0.0,0.0,56.288580246913575,67.28670634920634,81.28858024691358,49.3287037037037,39.17824074074075,60.27215608465609,18.75,11.25,50.467724867724876,50.467724867724876,39.17824074074075,False,False,False,False
CTVA,Materials,Fertilizers & Agricultural Chemicals,69.64,29.3196,2.6938,15.5407,15.5407,TTM,137.32,TTM_YoY,137.32,-18.08,,5.0,6.47,13.76,5.63,TTM,0.676384839650146,12.9969,-0.02580645161290329,0.7741935483870968,0.7430555555555556,31.0,0.0,0.0,0.0,38.095238095238095,84.24801005446167,61.9047619047619,50.649350649350644,25.324675324675322,52.60717776846809,68.83116883116884,41.2987012987013,50.34548247451474,50.34548247451474,25.324675324675322,False,False,False,False
OLLI,Consumer Discretionary,Broadline Retail,116.61,31.9862,2.819,22.2264,22.2264,TTM,7.66,TTM_YoY,7.66,10.05,8.6,12.58,12.7,10.89,12.690000000000001,TTM,0.46377893950709476,11.6099,0.045454545454545414,0.7727272727272727,0.7314814814814814,22.0,0.0,0.0,0.0,29.441960589501576,71.52025982060006,48.26130153999006,47.37704918032787,79.13561847988078,55.19145054004318,50.7451564828614,30.447093889716836,50.24257920997791,50.24257920997791,29.441960589501576,False,False,False,False
JBSS,Consumer Staples,Packaged Foods & Meats,73.49,12.9655,0.7575,10.1432,10.1432,TTM,21.06,TTM_YoY,21.06,-1.92,1.33,1.88,18.92,8.38,15.45,TTM,0.4580664836840498,-18.3626,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,74.06060606060605,52.18181818181818,65.45454545454545,44.29090909090909,50.54545454545455,58.36484848484848,48.727272727272734,29.236363636363638,50.0,52.53915151515152,44.29090909090909,True,False,False,False
ADSK,Information Technology,Application Software,265.69,50.6987,8.1775,36.2137,36.2137,TTM,2.33,TTM_YoY,2.33,31.79,39.67,15.55,40.97,21.97,21.8,TTM,0.34246007052478755,-8.408,0.02631578947368418,0.8157894736842105,0.7848837209302325,38.0,0.0,0.0,0.0,49.63421876687183,49.04850266692371,75.3338743450252,49.26384839650146,60.641399416909614,58.08787001587255,78.83867832847424,47.303206997084544,50.0,55.93093741211495,49.04850266692371,True,False,False,False
ACIW,Information Technology,Application Software,42.99,16.9879,2.5599,11.6684,11.6684,TTM,17.77,TTM_YoY,17.77,20.96,27.51,7.01,18.05,19.77,11.200000000000001,TTM,0.14358394573205197,-20.887,0.07692307692307687,0.8461538461538461,0.7638888888888888,13.0,0.0,0.0,0.0,91.59580498866212,36.06532356532356,60.06315142650089,25.84426627793975,90.86491739552964,62.59763698821925,57.24003887269193,34.34402332361516,50.0,56.94691425529844,25.84426627793975,True,False,False,False
USPH,Health Care,Health Care Facilities,86.0,29.2688,1.7234,12.8822,12.8822,TTM,94.21,TTM_YoY,94.21,-12.95,-7.77,17.5,8.98,11.11,6.79,TTM,0.7559388219980475,-3.1313,0.0,0.8461538461538461,0.7638888888888888,13.0,0.0,0.0,0.0,63.71282363074429,77.35997017496496,48.03330462245191,48.079242032730406,42.678725236864764,55.97051626903735,55.72782084409991,33.43669250645994,50.0,51.46375151652187,42.678725236864764,True,False,False,False
A,Health Care,Life Sciences Tools & Services,139.64,30.382,5.6977,23.6384,23.6384,TTM,3.02,TTM_YoY,3.02,3.03,14.68,6.73,19.97,21.27,12.809999999999999,TTM,0.676848370927318,-3.5102,0.14010989010989017,0.6785714285714286,0.6590909090909092,28.0,0.0,0.0,0.0,51.2156862745098,48.669906282540786,76.96124031007753,39.70232558139536,98.13953488372094,64.800684402883,8.186046511627909,4.9116279069767455,50.0,52.822873103701745,39.70232558139536,True,False,False,False
AXTA,Materials,Specialty Chemicals,33.57,15.7403,1.3863,11.6059,11.6059,TTM,40.7,TTM_YoY,40.7,15.95,10.93,-1.83,21.33,14.67,8.200000000000001,TTM,0.6029776674937967,-5.8609,0.08026755852842804,0.6956521739130435,0.6696428571428571,23.0,0.0,0.0,0.0,72.19662058371738,64.82334869431644,81.7204301075269,42.396313364055295,82.02764976958525,70.59907834101382,13.82488479262673,8.294930875576037,50.0,58.13824884792627,42.396313364055295,True,False,False,False
APPF,Information Technology,Application Software,217.89,38.4154,8.6361,49.7119,49.7119,TTM,57.57,TTM_YoY,57.57,482.99,40.32,18.88,42.1,14.6,42.1,TTM,0.20360824742268022,-13.6317,0.15934065934065933,0.9285714285714286,0.8289473684210527,14.0,64.5,64.5,74.19236996521622,44.643532015981,80.62684756763704,72.30554470192594,34.40354713313897,99.51409135082605,68.19381243234116,93.97473275024295,86.06178763623225,50.0,71.76740747311938,34.40354713313897,True,False,False,False
AROC,Energy,Oil & Gas Equipment & Services,26.47,17.4989,3.2255,9.4633,9.4633,TTM,64.31,TTM_YoY,64.31,78.72,8.43,31.94,19.28,33.8,6.99,TTM,0.6153100775193796,-10.4533,0.0,0.9333333333333333,0.8374999999999999,15.0,90.0,94.5,84.89281911636292,37.173579109062985,80.58755760368663,71.6973886328725,38.0184331797235,33.755760368663594,53.9304915514593,82.6036866359447,83.519339628112,50.0,59.84826116678984,33.755760368663594,True,False,False,False
MSI,Information Technology,Communications Equipment,400.61,31.5329,5.8985,23.735,23.735,TTM,36.57,TTM_YoY,36.57,8.87,13.36,6.16,110.80000000000001,25.25,23.06,TTM,0.31047719403883783,-13.4191,0.09649122807017552,0.8333333333333334,0.7717391304347826,18.0,0.0,0.0,0.0,59.49546485260771,49.49628621361834,86.68427200243768,20.911330049261082,97.18508092892331,66.04313390702846,62.280084447572136,37.36805066854328,50.0,60.308117259331425,20.911330049261082,True,False,False,False
NBIX,Health Care,Biotechnology,132.39,30.8412,4.9204,22.3261,22.3261,TTM,12.16,TTM_YoY,12.16,53.21,53.47,19.61,15.82,20.51,15.82,TTM,0.634101382488479,-6.7151,0.032773109243697474,0.8857142857142857,0.8437499999999999,35.0,90.0,94.5,84.89281911636292,58.34147612533386,55.86692781937489,63.935031376891835,31.561461794019934,72.59136212624584,58.07793032751687,96.12403100775194,91.63154625119633,50.0,64.78865351225276,31.561461794019934,True,False,False,False
CENT,Consumer Staples,Household Products,32.25,11.3952,0.593,7.8277,7.8277,TTM,58.75,TTM_YoY,58.75,-3.02,2.95,-2.23,10.45,7.99,5.92,TTM,0.27879924051241384,-11.2059,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,83.01767676767676,52.083333333333336,42.23484848484848,43.67424242424242,80.87121212121211,60.30429292929293,19.507575757575758,11.704545454545455,50.0,50.58434343434344,42.23484848484848,True,False,False,False
INTU,Information Technology,Application Software,545.29,36.848,7.8084,26.9038,26.9038,TTM,42.01,TTM_YoY,42.01,23.41,14.6,17.14,21.36,26.69,16.17,TTM,0.0449911938944334,-10.2063,0.0,0.8157894736842105,0.7848837209302325,38.0,0.0,0.0,0.0,58.93869452542922,72.77709498104235,72.26046039427061,34.709669582118565,33.454810495626816,56.30568553630512,78.83867832847424,47.303206997084544,50.0,54.505189828461006,33.454810495626816,True,False,False,False
TMUS,Communication Services,Wireless Telecommunication Services,186.32,17.5569,2.4276,9.2281,9.2281,TTM,18.51,TTM_YoY,18.51,58.88,19.2,7.3,19.42,22.28,7.920000000000001,TTM,0.012484941408388855,-13.6408,0.05405405405405406,0.7027027027027027,0.6845238095238095,37.0,0.0,0.0,0.0,53.99449035812673,55.535015224010436,66.94214876033058,23.553719008264466,95.86776859504133,61.34804987675801,29.75206611570248,17.85123966942149,50.0,52.64868783529071,23.553719008264466,True,False,False,False
NWS,Communication Services,Publishing,30.29,13.2099,1.823,11.7604,11.7604,TTM,232.45,TTM_YoY,232.45,25.37,,-16.36,13.87,9.11,11.26,TTM,0.8396111786148238,-4.5455,0.050000000000000044,0.8,0.7375,15.0,0.0,0.0,0.0,60.18181818181819,56.84418556272104,57.151515151515156,57.127272727272725,88.90909090909092,64.04398862769573,63.45454545454546,38.07272727272728,50.0,58.84973635670204,56.84418556272104,True,False,False,False
CI,Health Care,Health Care Services,272.21,11.8292,0.2712,9.2066,9.2066,TTM,114.21,TTM_YoY,114.21,-8.32,-2.03,15.26,15.06,3.45,8.459999999999999,TTM,0.29595438501221816,-3.1178,0.05347593582887711,0.8181818181818182,0.7828947368421053,33.0,0.0,0.0,0.0,92.1083699512222,76.17357188686589,57.88113695090439,30.2184637068358,79.63354474982383,68.58615111133385,67.44186046511628,40.46511627906977,50.0,62.96194414488104,30.2184637068358,True,False,False,False
NWSA,Communication Services,Publishing,26.25,13.2099,1.823,11.7604,11.7604,TTM,232.45,TTM_YoY,232.45,25.37,,-16.36,13.87,9.11,11.26,TTM,0.34872417982989073,-4.5455,0.050000000000000044,0.8,0.7375,15.0,0.0,0.0,0.0,60.18181818181819,56.84418556272104,57.151515151515156,42.29090909090909,88.90909090909092,61.818534082241186,63.45454545454546,38.07272727272728,50.0,57.06937272033841,42.29090909090909,True,False,False,False
CHDN,Consumer Discretionary,Casinos & Gaming,106.88,18.4745,2.5839,13.4474,13.4474,TTM,0.02,TTM_YoY,0.02,21.66,27.57,7.97,38.129999999999995,23.82,6.69,TTM,0.5020032995522037,-14.2009,0.0029239766081871066,0.9473684210526315,0.8645833333333333,19.0,90.0,94.5,84.89281911636292,52.2768670309654,53.5654448912259,67.12204007285975,23.688524590163937,56.0792349726776,52.71809808571331,93.10109289617486,89.81778338425008,50.0,60.13803514542066,23.688524590163937,True,False,False,False
TRGP,Energy,Oil & Gas Storage & Transportation,185.35,23.0116,2.2895,12.3637,12.3637,TTM,40.16,TTM_YoY,40.16,167.42,,7.17,66.89,17.92,9.22,TTM,0.5541212854645691,-12.9608,0.0,0.896551724137931,0.8455882352941176,29.0,90.0,94.5,84.89281911636292,36.55913978494623,60.15053763440861,77.93548387096776,40.38709677419355,37.806451612903224,52.44516129032259,85.67741935483872,85.3635792594484,50.0,59.02884488414776,36.55913978494623,True,False,False,False
HRMY,Health Care,Biotechnology,36.22,11.2354,2.5258,6.4546,6.4546,TTM,50.65,TTM_YoY,50.65,62.63,,21.13,24.86,27.32,20.16,TTM,0.6943543153796236,-6.0197,0.0,0.8235294117647058,0.7613636363636364,17.0,0.0,0.0,0.0,91.1015569018305,65.8843655476769,76.79955703211517,35.8250276854928,42.9125138427464,64.55333066930348,51.38427464008859,30.830564784053152,50.0,57.80877749225341,35.8250276854928,True,False,False,False
TMHC,Consumer Discretionary,Homebuilding,63.27,7.2662,0.738,6.6805,6.6805,TTM,9.82,TTM_YoY,9.82,16.86,28.59,6.98,14.16,13.39,10.459999999999999,TTM,0.55205047318612,-4.6851,0.0,0.875,0.7976190476190476,16.0,0.0,0.0,0.0,86.22495446265937,62.453603464274664,49.74954462659381,32.54098360655738,49.385245901639344,56.93129446334673,89.07103825136612,53.44262295081967,50.0,56.23356016084132,32.54098360655738,True,False,False,False
FULT,Financials,Regional Banks,20.0,9.9593,2.12687,9.4408,9.4408,TTM,19.47,TTM_YoY,19.47,-1.16,3.85,55.27646,10.94,33.45719,8.48,TTM,0.8021201413427563,-2.3914,0.14393939393939392,0.7272727272727273,0.671875,11.0,0.0,0.0,0.0,81.37885535213591,62.44896875415904,55.02583065366929,28.701789775136007,93.76546264225631,65.58038347939797,14.769915883226126,8.861949529935675,50.0,54.23669668950551,28.701789775136007,True,False,False,False
