Ticker,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EPS_Growth,EPS_Growth_Source,EPS_Growth_TTMYoY,EPS_Growth_3Y,EPS_Growth_5Y,Rev_Growth,ROE,Op_Margin,Mom_Range,Mom_12M,Rev_Change,Rec_BuyRatio,Shrunk_Ratio,Analyst_Count,Streak_Days,Streak_Days_Raw,Streak_Score,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Consensus_Score,Sentiment_Score,Alpha_Score,Min_Fund_Factor
ESE,Industrials,Industrial Machinery & Supplies & Components,214.17,18.5197,4.7707,192.64,TTM_YoY,192.64,54.14,24.84,13.13,22.24,15.61,0.8504352929668393,64.6448,0.0,0.8333333333333334,0.7045454545454546,6.0,0.0,0.0,0.0,55.36130536130537,86.90063830250746,69.93006993006992,71.04895104895104,39.97668997668997,63.0899178702917,38.46153846153846,23.076923076923077,55.08731891161798,39.97668997668997
OSIS,Information Technology,Electronic Equipment & Instruments,274.68,30.8944,2.6821,14.96,TTM_YoY,14.96,10.59,16.56,9.37,16.91,12.56,0.8751987562276954,77.7174,0.0,0.8333333333333334,0.75,12.0,0.0,0.0,0.0,70.30864197530863,51.96170921198669,61.501096111688014,85.59888190076869,43.64197530864198,60.50461557207247,54.567901234567906,32.74074074074074,54.951840605806126,43.64197530864198
RCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",291.72,19.5613,4.5627,59.31,TTM_YoY,59.31,,2.88,8.6,46.77,25.57,0.6306978122376415,28.3809,0.0,0.78125,0.75,32.0,0.0,0.0,0.0,32.430875576036875,84.73715651135007,79.49308755760369,56.985721840296144,46.54377880184332,59.51602690550338,61.05990783410138,36.635944700460826,54.94001046449487,32.430875576036875
DORM,Consumer Discretionary,Automotive Parts & Equipment,126.115,15.626,1.82,35.16,TTM_YoY,35.16,14.31,19.09,7.94,17.97,16.71,0.3197364030697364,2.3827,0.0,0.8571428571428571,0.7763157894736842,14.0,0.0,0.0,0.0,60.483870967741936,75.21918941273779,63.89578163771712,22.68844323312858,52.04714640198511,56.33482148910494,82.00992555831266,49.20595533498759,54.90904825828147,22.68844323312858
SPGI,Financials,Financial Exchanges & Data,542.16,38.7692,10.8932,21.36,TTM_YoY,21.36,-0.42,7.51,9.04,12.67,40.72,0.7571588440523995,12.3438,0.008538899430740043,0.9117647058823529,0.8653846153846153,34.0,90.0,93.25,84.89281911636292,11.624891961970622,51.33558302162953,64.9691600534297,53.29260627013436,46.11063094209161,45.107475683449024,100.0,93.95712764654516,54.877406076068254,11.624891961970622
PGNY,Health Care,Health Care Services,25.24,38.4673,1.7151,7.67,TTM_YoY,7.67,-4.59,,11.41,11.52,6.77,0.6872693726937269,51.4925,0.08088235294117652,0.7058823529411765,0.6704545454545455,17.0,0.0,0.0,0.0,56.74931129476583,54.36589212280912,51.928374655647374,73.0853994490358,94.14600550964187,67.10802690941031,9.917355371900827,5.9504132231404965,54.87650417215635,51.928374655647374
BSX,Health Care,Health Care Equipment,94.14,49.696,7.1732,54.7,TTM_YoY,54.7,19.82,-17.84,21.62,12.44,17.9,0.346938775510204,-0.4968,-0.02682926829268295,0.9,0.861111111111111,40.0,90.0,93.25,84.89281911636292,38.513513513513516,77.65997222518962,63.32923832923832,38.18181818181819,16.093366093366097,45.65115906420254,96.06879606879608,91.5984052878228,54.84060830892659,16.093366093366097
HWC,Financials,Regional Banks,66.94,11.5983,2.42551,24.74,TTM_YoY,24.74,-0.04,7.06,49.43353,11.19,41.90665,0.9238324313489675,20.6778,0.019230769230769273,0.7692307692307693,0.7083333333333334,13.0,0.0,0.0,0.0,65.83352442100436,59.31756159123269,63.719682203831475,74.93897354651767,55.35427654207751,62.85356881071074,37.91561568447604,22.74936941068562,54.83272893070571,55.35427654207751
BK,Financials,Asset Management & Custody Banks,122.93,16.0485,2.12845,52.45,TTM_YoY,52.45,11.32,5.16,284.5591,12.17,26.54159,0.998477640342531,61.5162,0.012307692307692242,0.6923076923076923,0.6693548387096775,26.0,0.0,0.0,0.0,61.32373595505618,95.87396849212303,49.60338993871298,95.99431818181819,47.22612359550562,67.56589750332758,5.933988764044944,3.5603932584269664,54.76479665434746,47.22612359550562
PRDO,Consumer Discretionary,Education Services,31.6,13.0658,2.5066,17.59,TTM_YoY,17.59,12.4,17.72,24.23,15.9,23.56,0.5461006435933846,20.5647,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,62.76881720430107,82.88281561131024,63.508064516129025,55.75841706328221,48.0510752688172,62.208470843044694,41.12903225806452,24.67741935483871,54.702260545403504,48.0510752688172
EZPW,Financials,Consumer Finance,21.345,12.1713,1.047,33.88,TTM_YoY,33.88,29.22,,9.7,11.88,11.71,0.9272121788772597,75.3903,0.019230769230769273,0.7692307692307693,0.7083333333333334,13.0,0.0,0.0,0.0,74.73990844777362,58.655879004716205,36.571709605417475,91.52687927968827,59.7170203911777,62.651786401329126,37.328339575530585,22.39700374531835,54.60082987012697,36.571709605417475
RPM,Materials,Specialty Chemicals,111.68,21.3823,1.8799,2.53,TTM_YoY,2.53,12.3,18.07,3.23,22.7,11.48,0.484709706012705,-8.549,0.09090909090909083,0.6818181818181818,0.6574074074074073,22.0,0.0,0.0,0.0,50.89605734767026,67.64560931899642,83.51254480286738,33.83512544802868,87.45519713261649,67.34991039426524,5.913978494623655,3.548387096774193,54.589605734767034,33.83512544802868
WTFC,Financials,Regional Banks,143.15,12.2335,2.29791,16.07,TTM_YoY,16.07,10.02,11.71,79.30369,11.55,38.85791,0.8906340886283906,13.1442,0.0,0.85,0.79,20.0,0.0,0.0,0.0,68.56225636321945,70.51252319109462,59.83344755164579,59.865205019699395,28.47970648933731,55.88135279648121,82.25177711534052,49.35106626920431,54.57529549102583,28.47970648933731
ADSK,Information Technology,Application Software,270.63,53.0267,8.5529,2.33,TTM_YoY,2.33,31.79,39.67,15.55,40.97,21.97,0.39369425430408644,-4.9821,0.02631578947368418,0.8157894736842105,0.7848837209302325,38.0,0.0,0.0,0.0,44.09991386735574,50.332802054564695,73.99880863258389,48.32398875400192,61.240310077519375,56.244980743381,79.4142980189492,47.64857881136952,54.5257003569787,44.09991386735574
HLNE,Financials,Asset Management & Custody Banks,146.01,35.7156,11.1147,33.9,TTM_YoY,33.9,25.65,20.3,13.01,30.919999999999998,43.2,0.5063050998772457,5.766,0.7692307692307693,0.7692307692307693,0.7083333333333334,13.0,0.0,0.0,0.0,9.445224719101125,65.91473862783877,91.50520301327884,28.402068437180795,99.29775280898876,62.45778173986807,37.74578651685393,22.64747191011236,54.495719773916925,9.445224719101125
COR,Health Care,Health Care Distributors,345.88,43.1732,0.2088,5.95,TTM_YoY,5.95,-0.38,,9.31,131.5,0.81,0.780031959980546,46.5035,0.045454545454545414,0.7727272727272727,0.7314814814814814,22.0,0.0,0.0,0.0,67.58893280632411,44.47213152317122,57.11462450592885,74.30830039525692,71.73913043478261,62.91616543506903,34.48616600790514,20.691699604743082,54.47127226900385,44.47213152317122
WING,Consumer Discretionary,Restaurants,275.67,44.1417,11.2625,79.03,TTM_YoY,79.03,37.34,39.91,15.56,18.08205,25.52,0.3892147279244055,-0.1015,0.04415584415584417,0.7714285714285715,0.74375,35.0,0.0,0.0,0.0,10.26392961876833,93.29314651895297,69.1348973607038,31.91673477236671,78.00586510263929,58.82737119119985,60.410557184750736,36.24633431085044,54.31116381512997,10.26392961876833
VIAV,Information Technology,Communications Equipment,18.03,268.6462,3.5657,31.96,3Y,,31.96,-5.87,15.6,2.09,4.35,0.8519948519948521,81.754,0.0714285714285714,0.8571428571428571,0.7763157894736842,14.0,0.0,0.0,0.0,40.370370370370374,62.58178743195391,25.79554632514134,79.78569764733287,78.64197530864197,57.37788929975355,70.06172839506173,42.03703703703704,54.30971884721025,25.79554632514134
BTSG,Health Care,Health Care Services,38.62,53.7501,0.5611,,NA,,,,17.23,7.5200000000000005,2.14,0.9056618545078757,123.4954,0.05980861244019142,0.9545454545454546,0.8796296296296297,22.0,90.0,93.25,84.89281911636292,63.154269972451786,60.984848484848484,34.09090909090909,96.17079889807162,82.92011019283747,66.80165289256199,100.0,93.95712764654516,54.17456088251897,34.09090909090909
AL,Industrials,Passenger Airlines,64.31,7.0375,2.4691,89.58,TTM_YoY,89.58,0.06,-5.93,6.24,12.770000000000001,74.88,0.9965583173996174,42.5626,0.0,0.7272727272727273,0.671875,11.0,0.0,0.0,0.0,65.20979020979021,72.2795895693092,71.5034965034965,85.03496503496504,42.65734265734265,65.2181556760996,15.034965034965033,9.02097902097902,53.97872034507549,42.65734265734265
PSN,Industrials,Aerospace & Defense,69.18,19.0437,1.1343,410.76,TTM_YoY,410.76,54.17,10.04,-0.24,15.559999999999999,9.32,0.3372625459913959,-26.0028,0.11111111111111116,0.7777777777777778,0.7282608695652174,18.0,0.0,0.0,0.0,83.68983957219251,52.86496076765456,47.86096256684492,7.112299465240642,95.18716577540107,61.74678894497477,37.70053475935829,22.620320855614974,53.92149532710281,7.112299465240642
TILE,Industrials,Office Services & Supplies,30.38,15.6326,1.2925,14.02,TTM_YoY,14.02,16.44,1.89,5.11,20.65,11.53,0.9791356184798807,32.0296,0.0,0.875,0.7500000000000001,8.0,0.0,0.0,0.0,72.52066115702479,48.77770912180428,65.70247933884298,70.57851239669421,39.0495867768595,57.749343477253404,64.0495867768595,38.4297520661157,53.88542519502587,39.0495867768595
ZBRA,Information Technology,Electronic Equipment & Instruments,261.44,25.4894,2.4835,34.61,TTM_YoY,34.61,-13.14,0.2,12.87,14.05,14.96,0.25091768944938636,-31.5046,0.053333333333333344,0.72,0.6916666666666667,25.0,0.0,0.0,0.0,76.11111111111111,70.6232492997199,58.76197069343487,11.244817144188215,83.7037037037037,63.711914718407336,24.135802469135804,14.481481481481481,53.86582807102217,11.244817144188215
FULT,Financials,Regional Banks,19.32,9.658,2.12687,19.47,TTM_YoY,19.47,-1.16,3.85,55.27646,10.94,33.45719,0.7060070671378094,-0.9739,0.14393939393939392,0.7272727272727273,0.671875,11.0,0.0,0.0,0.0,83.12313689520752,60.698892400511994,45.242557569503795,25.283726105355317,94.0839257051135,65.12645771512635,13.999082779179089,8.399449667507453,53.78105610560257,25.283726105355317
UMBF,Financials,Regional Banks,118.8,14.9109,2.36702,12.32,TTM_YoY,12.32,7.46,12.64,72.21914,9.73,31.78459,0.8337109198006343,5.2072,0.0643274853801169,0.8421052631578947,0.78125,19.0,0.0,0.0,0.0,49.10570969961018,62.17267298039724,36.984095859998746,41.45607502449397,77.45929832607199,55.235731543193324,78.14721394175648,46.88832836505389,53.56625090756545,36.984095859998746
PHIN,Consumer Discretionary,Automotive Retail,69.43,29.6564,0.7788,6.52,TTM_YoY,6.52,-18.3,,-0.72,5.6899999999999995,6.89,0.9822366434361438,43.5691,0.14141414141414144,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,58.68486352357321,39.70986122599026,25.620347394540943,86.62775088475776,100.0,62.797177061534555,26.923076923076923,16.153846153846153,53.46851087999688,25.620347394540943
SLGN,Materials,"Metal, Glass & Plastic Containers",42.47,14.2566,0.6995,6.53,TTM_YoY,6.53,-7.21,8.22,11.1,14.719999999999999,9.18,0.29450139794967384,-17.3092,-0.04678362573099415,0.8421052631578947,0.78125,19.0,0.0,0.0,0.0,82.60869565217392,75.28134606938954,69.08212560386472,17.101449275362313,23.188405797101446,53.756752305665344,85.5072463768116,51.30434782608695,53.26627140974967,17.101449275362313
LHX,Industrials,Aerospace & Defense,341.24,36.2876,2.9865,47.12,TTM_YoY,47.12,-4.68,0.08,2.93,9.08,10.11,0.8792284866468845,59.5176,0.07692307692307698,0.7692307692307693,0.7338709677419356,26.0,0.0,0.0,0.0,54.41176470588234,51.68590800806304,40.64171122994652,58.66310160427807,87.4331550802139,60.005630799473565,43.048128342245995,25.828877005347596,53.17028004064837,40.64171122994652
R,Industrials,Cargo Ground Transportation,190.75,15.5152,0.6142,10.6,TTM_YoY,10.6,4.45,,1.68,16.34,8.08,0.8695826110148019,22.1973,0.011029411764705843,0.8235294117647058,0.7613636363636364,17.0,0.0,0.0,0.0,86.56126482213438,40.27741863987292,44.66403162055336,55.09881422924901,55.73122529644269,56.49817147501015,66.40316205533597,39.84189723320158,53.166916626648444,40.27741863987292
CACI,Industrials,Diversified Support Services,604.57,26.4722,1.5075,12.17,TTM_YoY,12.17,12.98,12.1,12.61,13.139999999999999,8.99,0.9102411076629269,40.2514,-0.045454545454545414,0.8181818181818182,0.7685185185185185,22.0,90.0,93.25,84.89281911636292,59.09090909090909,59.274992919852735,44.128787878787875,70.75757575757575,12.5,46.237574341546306,77.27272727272727,80.32076401018153,53.05421227527336,12.5
SCI,Consumer Discretionary,Specialized Consumer Services,79.86,20.9418,2.6091,8.15,TTM_YoY,8.15,-9.2,12.14,3.41,33.12,22.48,0.6120754716981132,3.4188,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,51.40252454417953,48.6326004091315,78.26086956521739,40.388108431241804,45.79242636746143,53.16552176025732,84.57223001402525,50.74333800841515,52.68108500988889,40.388108431241804
INTU,Information Technology,Application Software,605.28,42.9399,9.0993,42.01,TTM_YoY,42.01,23.41,14.6,17.14,21.36,26.69,0.25843696073722217,-1.2948,0.0,0.8157894736842105,0.7848837209302325,38.0,0.0,0.0,0.0,46.55469422911283,73.22458250522675,73.54399607170743,43.29611753043082,35.09905254091301,53.93383532600228,79.4142980189492,47.64857881136952,52.67678402307573,35.09905254091301
HBAN,Financials,Regional Banks,17.5,12.4028,2.07303,33.68,TTM_YoY,33.68,9.29,-0.33,58.9579,10.66,38.55263,0.8329604772557792,7.8915,0.0,0.8148148148148148,0.7734375,27.0,0.0,0.0,0.0,74.24902545287779,76.71086008399132,53.888677534343664,45.91084978424465,28.47970648933731,54.97626670421358,72.46044485209815,43.47626691125889,52.67626674562264,28.47970648933731
CENT,Consumer Staples,Household Products,32.56,11.5324,0.6002,58.75,TTM_YoY,58.75,-3.02,2.95,-2.23,10.45,7.99,0.3036348050408187,-10.0801,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,80.49242424242424,52.083333333333336,44.128787878787875,48.371212121212125,80.87121212121211,62.81439393939394,19.507575757575758,11.704545454545455,52.592424242424244,44.128787878787875
ABT,Health Care,Health Care Equipment,124.3,15.2706,4.8682,142.75,TTM_YoY,142.75,24.71,29.93,6.37,28.24,17.51,0.4425419822192954,9.8154,0.02857142857142858,0.6857142857142857,0.66875,35.0,0.0,0.0,0.0,70.63882063882063,60.91021851891418,78.07125307125307,54.4963144963145,54.54545454545454,63.734869256608384,13.022113022113025,7.813267813267815,52.55054896794027,54.4963144963145
TMUS,Communication Services,Wireless Telecommunication Services,189.67,17.7642,2.4562,18.51,TTM_YoY,18.51,58.88,19.2,7.3,19.42,22.28,0.017539889102636447,-11.1449,0.05405405405405406,0.7027027027027027,0.6845238095238095,37.0,0.0,0.0,0.0,45.66115702479339,55.535015224010436,69.00826446280992,21.074380165289256,95.86776859504133,61.16898651587647,29.75206611570248,17.85123966942149,52.50543714658547,21.074380165289256
PLAB,Information Technology,Semiconductor Materials & Equipment,33.39,14.5925,2.3437,9.32,TTM_YoY,9.32,5.45,34.56,-2.04,12.049999999999999,24.51,0.7254481189725318,41.3633,0.0,0.8888888888888888,0.7678571428571428,9.0,0.0,0.0,0.0,87.85403050108933,28.91181515487842,70.97838380136346,53.625190117975905,41.44880174291939,55.95482484489247,62.96296296296296,37.77777777777778,52.31941543146954,28.91181515487842
SFBS,Financials,Regional Banks,75.12,16.0108,5.9678,24.87,TTM_YoY,24.87,2.9,8.57,51.49861,15.040000000000001,60.97527,0.3150984682713348,-8.1184,0.7777777777777778,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,22.94198578307728,64.41050125124046,87.8416777844948,6.8423240082549865,100.0,61.06518156500076,28.812199036918134,17.28731942215088,52.30960913643079,6.8423240082549865
BURL,Consumer Discretionary,Apparel Retail,310.3,33.8662,1.6968,19.39,TTM_YoY,19.39,8.91,2.33,6.8,39.39,6.95,0.9526977449493716,5.1766,-0.05303030303030298,0.8636363636363636,0.8055555555555556,22.0,90.0,93.25,84.89281911636292,45.96774193548387,66.2136598964556,53.36021505376344,49.13493742288032,9.543010752688172,42.864316678744665,93.27956989247312,89.92486958202903,52.27642725940154,9.543010752688172
BCO,Industrials,Security & Alarm Services,122.78,30.358,1.0034,49.25,TTM_YoY,49.25,20.09,44.99,3.07,74.46000000000001,9.73,0.9063495434274794,37.6845,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,61.904761904761905,57.3208722741433,74.24242424242425,64.84848484848484,38.52813852813853,58.05291904357325,48.484848484848484,29.09090909090909,52.260517053040424,38.52813852813853
CVCO,Consumer Discretionary,Homebuilding,677.66,27.45,2.5201,37.62,TTM_YoY,37.62,-0.87,20.72,15.76,18.43,10.5,0.9829447173597174,56.9706,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,40.38978494623656,89.89446435682996,46.63978494623656,90.9827251894941,50.134408602150536,61.565817778822364,25.0,15.0,52.252654223057895,40.38978494623656
NRG,Utilities,Independent Power Producers & Energy Traders,150.59,19.801,0.9582,63.17,TTM_YoY,63.17,-15.92,-20.6,5.91,60.589999999999996,7.94,0.7033772407645836,54.928,0.01754385964912286,0.6842105263157895,0.65625,19.0,0.0,0.0,0.0,70.66115702479338,75.20661157024794,54.33884297520661,73.96694214876032,50.413223140495866,63.739669421487605,8.677685950413224,5.206611570247934,52.033057851239676,50.413223140495866
GL,Financials,Life & Health Insurance,141.93,9.8217,1.9018,16.87,TTM_YoY,16.87,6.12,11.83,3.73,21.07,26.27,0.8465539661898569,25.6685,-0.007894736842105288,0.8421052631578947,0.78125,19.0,0.0,0.0,0.0,75.67171470444552,42.72221711554371,64.04938490917974,70.50228716081182,21.3971665852467,52.41329806626725,83.87884709330727,50.32730825598436,51.99610010421068,21.3971665852467
RBC,Industrials,Industrial Machinery & Supplies & Components,489.97,59.5762,8.9568,7.66,TTM_YoY,7.66,59.37,9.9,8.27,8.44,22.12,0.9844247525485648,64.4415,0.11363636363636365,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,9.906759906759916,54.70993181273555,61.88811188811188,85.26806526806526,94.17249417249415,61.63429405485479,21.911421911421908,13.146853146853145,51.936805873254464,9.906759906759916
IPAR,Consumer Staples,Household Products,87.79,17.2196,1.9353,9.66,TTM_YoY,9.66,23.02,21.92,3.12,20.29,19.05,0.14914011840992403,-31.8718,0.02020202020202022,0.9090909090909091,0.796875,11.0,0.0,0.0,0.0,42.04545454545455,48.10606060606061,82.76515151515152,22.5,61.36363636363637,53.29924242424243,77.27272727272727,46.36363636363636,51.91212121212122,22.5
ULTA,Consumer Discretionary,Other Specialty Retail,664.85,24.7835,2.4615,4.41,TTM_YoY,4.41,12.22,15.79,-19.4,46.87,13.12,0.9705433122408904,64.5913,0.04901960784313719,0.6666666666666666,0.6513157894736843,33.0,0.0,0.0,0.0,48.46041055718475,32.69523188878028,69.86803519061583,88.76977068410173,80.93841642228739,63.754805235503284,6.011730205278592,3.6070381231671553,51.72525181303606,32.69523188878028
POWL,Industrials,Electrical Components & Equipment,399.12,26.803,4.3869,20.92,TTM_YoY,20.92,134.55,59.76,9.08,31.8,19.73,0.948010424883679,73.9464,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,43.41692789968652,62.93286555532769,88.08777429467085,75.04702194357367,34.79623824451411,58.84362640260159,38.557993730407524,23.134796238244515,51.701860369730184,34.79623824451411
MTZ,Industrials,Construction & Engineering,226.07,53.3126,1.2825,275.69,TTM_YoY,275.69,-22.59,-16.8,12.99,11.17,4.2,0.9153266695639576,56.9168,-0.036666666666666625,0.88,0.8250000000000001,25.0,90.0,93.25,84.89281911636292,41.19318181818183,82.77267417162278,20.880681818181817,62.27272727272728,17.329545454545453,42.64260301614274,89.77272727272727,87.82076401018153,51.678235214950504,17.329545454545453
LYV,Communication Services,Movies & Entertainment,146.02,38.445,1.4068,97.63,TTM_YoY,97.63,,62.63,5.39,309.84,4.69,0.5313827655310623,11.7985,-0.02910052910052907,0.7857142857142857,0.75,28.0,0.0,0.0,0.0,51.92307692307692,64.97975708502024,62.41258741258741,64.4055944055944,25.52447552447552,51.90504232609496,84.26573426573425,50.55944055944055,51.63592197276408,25.52447552447552
OLLI,Consumer Discretionary,Broadline Retail,117.8,32.3126,2.8478,7.66,TTM_YoY,7.66,10.05,8.6,12.58,12.7,10.89,0.48917102315160554,16.3457,0.045454545454545414,0.7727272727272727,0.7314814814814814,22.0,0.0,0.0,0.0,36.80351906158359,71.9859889214728,41.20234604105572,46.72275371376376,79.47214076246334,56.87481905250282,50.0,30.0,51.49985524200226,36.80351906158359
SWX,Utilities,Gas Utilities,81.96,12.7526,2.9394,157.48,TTM_YoY,157.48,-6.61,-6.87,-23.31,12.64,25.53,0.9314994606256737,18.1661,0.022727272727272707,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,68.18181818181819,53.81818181818182,66.54545454545455,65.16363636363637,48.00000000000001,59.48363636363637,31.272727272727273,18.763636363636362,51.33963636363637,48.00000000000001
KGS,Energy,Oil & Gas Equipment & Services,36.8,42.054,2.4543,177.5,TTM_YoY,177.5,-37.62,,19.43,5.67,25.08,0.3564683663833804,-14.0589,0.007352941176470562,0.8823529411764706,0.8068181818181818,17.0,33.25,33.25,50.25449110869504,20.218894009216587,84.83102918586789,48.84792626728111,23.38709677419355,57.02764976958525,48.544546850998465,69.81566820276497,61.991197365137,51.233876953826176,20.218894009216587
NWN,Utilities,Gas Utilities,46.02,19.0012,1.5087,19.01,TTM_YoY,19.01,-7.4,-0.34,11.27,7.01,20.07,0.6849500370903696,18.8533,0.02777777777777779,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,66.18181818181817,77.63636363636364,31.272727272727273,49.09090909090909,59.27272727272728,57.20000000000001,44.36363636363637,26.61818181818182,51.08363636363637,31.272727272727273
NMIH,Financials,Commercial & Residential Mortgage Finance,36.39,7.9335,4.3653,9.44,TTM_YoY,9.44,18.55,12.42,8.86,16.08,74.83,0.39734513274336286,3.5277,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,58.45250255362615,38.242360176821066,86.20461509889498,31.335314328164177,74.0040858018386,59.78121416555271,26.506639427987743,15.903983656792645,51.0057680638007,31.335314328164177
ADI,Information Technology,Semiconductors,296.21,64.3603,13.2423,39.35,TTM_YoY,39.35,-4.59,6.82,16.89,6.569999999999999,26.61,0.9516430300933932,39.0984,0.03170731707317076,0.7317073170731707,0.7119565217391305,41.0,0.0,0.0,0.0,35.5650522317189,62.69581325075221,60.049169706490574,70.73841136734218,72.45963912630577,60.38767852447011,22.412155745489077,13.447293447293445,50.99960150903478,35.5650522317189
Q,Information Technology,Semiconductor Materials & Equipment,89.67,17.1218,2.7913,,NA,,,,,,20.91,0.5173366063209572,,0.0535714285714286,0.9285714285714286,0.8289473684210527,14.0,33.25,33.25,50.25449110869504,82.18954248366013,50.0,62.41830065359477,39.45533769063181,83.2244008714597,65.64596949891067,95.37037037037037,77.32401866570024,50.98618449920144,39.45533769063181
CWEN,Utilities,Renewable Electricity,33.12,24.1594,4.8494,124.88,TTM_YoY,124.88,19.6,,0.81,13.969999999999999,10.98,0.8646101113967434,32.6652,0.007352941176470562,0.8823529411764706,0.8068181818181818,17.0,3.25,3.25,6.597306234797373,28.260869565217398,64.03162055335969,46.24505928853755,82.88537549407114,40.51383399209485,50.26877470355731,83.99209486166008,53.034179410914994,50.821855645028855,28.260869565217398
CENTA,Consumer Staples,Household Products,29.57,11.5324,0.6002,58.75,TTM_YoY,58.75,-3.02,2.95,-2.23,10.45,7.99,0.06409177942814116,-10.0801,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,80.49242424242424,52.083333333333336,44.128787878787875,32.765151515151516,80.87121212121211,60.473484848484844,19.507575757575758,11.704545454545455,50.71969696969697,32.765151515151516
SNX,Information Technology,Technology Distributors,156.01,16.218,0.2059,18.59,TTM_YoY,18.59,8.39,-3.97,6.94,9.42,2.2,0.844432675757977,17.442,0.0,0.8235294117647058,0.7613636363636364,17.0,0.0,0.0,0.0,92.83413848631241,48.57404815905033,31.489758755098045,61.564123598578064,39.533011272141714,53.697460437914295,64.573268921095,38.743961352657,50.706760620862845,31.489758755098045
GEV,Industrials,Heavy Electrical Equipment,652.09,103.8904,4.6966,34.09,TTM_YoY,34.09,,,9.44,19.09,4.6,0.8351749347258486,77.7732,0.0587044534412956,0.7692307692307693,0.7443181818181819,39.0,0.0,0.0,0.0,13.419913419913431,69.77788566573614,42.42424242424242,72.12121212121212,77.4891774891775,55.314884492454595,53.24675324675323,31.948051948051937,50.64151798357407,13.419913419913431
JBSS,Consumer Staples,Packaged Foods & Meats,72.15,12.7291,0.7437,21.06,TTM_YoY,21.06,-1.92,1.33,1.88,18.92,8.38,0.4172003659652334,-17.8433,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,68.36363636363636,52.18181818181818,62.90909090909091,44.29090909090909,50.54545454545455,55.97090909090909,48.727272727272734,29.236363636363638,50.623999999999995,44.29090909090909
GWRE,Information Technology,Application Software,179.5,167.2504,12.0913,193.33,TTM_YoY,193.33,,,22.8,6.54,0.85,0.13407834219252113,5.8872,0.05627705627705637,0.8181818181818182,0.7685185185185185,22.0,0.0,0.0,0.0,17.61412575366064,90.41649459257157,20.35266085472562,43.184957664992766,85.70198105081826,53.579895152645044,64.38415159345392,38.63049095607235,50.59001431333051,17.61412575366064
USPH,Health Care,Health Care Facilities,85.72,28.6868,1.6891,94.21,TTM_YoY,94.21,-12.95,-7.77,17.5,8.98,11.11,0.7468272046859745,-3.9767,0.0,0.8461538461538461,0.7638888888888888,13.0,0.0,0.0,0.0,60.01683501683502,77.8387742155858,49.32659932659932,43.9057239057239,42.84511784511784,54.73357975894208,56.481481481481474,33.888888888888886,50.564641584931444,42.84511784511784
TJX,Consumer Discretionary,Apparel Retail,158.14,34.1091,2.9604,6.6,TTM_YoY,6.6,16.4,9.81,4.53,58.3,11.31,0.9717180244829041,31.9042,-0.006666666666666599,0.8333333333333334,0.7844827586206897,24.0,0.0,0.0,0.0,24.193548387096776,49.15372361608921,70.29569892473118,79.56019742640578,39.516129032258064,50.54165605760882,83.73655913978494,50.24193548387097,50.48171194286125,24.193548387096776
ENSG,Health Care,Health Care Facilities,177.87,31.1614,2.1197,35.23,TTM_YoY,35.23,14.35,20.99,17.55,16.63,8.33,0.7857569919617352,34.4038,0.0,0.8181818181818182,0.734375,11.0,0.0,0.0,0.0,51.0942760942761,73.96550041477578,55.5976430976431,73.0976430976431,42.84511784511784,57.80740984726492,35.18518518518518,21.11111111111111,50.46815010003416,42.84511784511784
UFCS,Financials,Property & Casualty Insurance,35.17,8.1533,0.6702,117.07,TTM_YoY,117.07,-8.89,32.83,12.12,13.309999999999999,11.07,0.8017397607828924,40.0547,0.0,0.75,0.6730769230769231,8.0,0.0,0.0,0.0,91.2057044079516,75.32932184094975,34.364932819989,72.67462874204448,36.36560069144339,60.172586297945585,18.92826274848747,11.35695764909248,50.409460568174964,34.364932819989
SEZL,Financials,Transaction & Payment Processing Services,76.26,22.5139,6.228,105.55,TTM_YoY,105.55,,,88.74,92.78,36.41,0.3175191499876452,106.1638,0.0,0.8,0.7166666666666667,10.0,0.0,0.0,0.0,24.979935794542534,93.71224705527031,78.66171749598716,67.00897417189552,30.196629213483146,57.07128349831512,39.20545746388443,23.523274478330656,50.36168169431823,24.979935794542534
