Ticker,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EPS_Growth,Rev_Growth,ROE,Op_Margin,Mom_Range,Mom_3M,Mom_12M,Rev_Change,Rec_BuyRatio,Analyst_Count,Streak_Days,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Shrunk_Ratio,Consensus_Score,Streak_Score,Sentiment_Score,Alpha_Score,Min_Fund_Factor
PLNT,Consumer Discretionary,Leisure Facilities,106.85,43.2064,6.9085,7.27,14.39,35.79,29.34,0.7151401869158877,,6.1283,0.005434782608695676,0.875,24.0,90.0,13.478260869565222,61.4423740510697,84.5177777188282,56.752455986771714,60.86956521739131,55.61794223025621,0.8189655172413793,98.26086956521739,100.0,98.95652173913044,60.0,13.478260869565222
PCTY,Industrials,Human Resource & Employment Services,150.39,36.2608,4.9855,28.29,13.3,19.12,19.15,0.16905314392438706,,-22.6628,0.044973544973545,0.7857142857142857,28.0,90.0,20.679245283018865,88.25984306948408,70.88679245283019,28.820817311991416,72.75471698113208,58.47697800314836,0.75,80.9433962264151,100.0,88.56603773584905,60.0,20.679245283018865
PDFS,Information Technology,Semiconductor Materials & Equipment,31.56,1000000.0,6.0329,,21.23,-0.02,1.4,0.9525299122411964,,11.4013,0.09999999999999998,0.9,10.0,90.0,21.28848063555114,66.44144144144144,18.75236231557271,59.71612434373111,92.2542204568024,53.31743064427333,0.7833333333333333,84.64912280701755,100.0,90.78947368421052,60.0,18.75236231557271
FSLR,Information Technology,Semiconductors,238.66,18.2869,5.0707,,31.16,16.61,29.81,0.7206474745835239,,24.8679,-0.039777983348751156,0.8297872340425532,47.0,90.0,73.71872072795396,66.7075831969449,73.62811855162661,51.642322617834466,11.73558142646862,53.49112824459742,0.8028846153846154,84.81198983005487,100.0,90.88719389803292,60.0,11.73558142646862
CWT,Utilities,Water Utilities,43.61,19.1315,2.6232,19.97,0.62,8.3,21.11,0.22437137330754348,,0.7858,0.0,0.875,8.0,90.0,58.0,52.400000000000006,34.36363636363637,24.72727272727273,52.36363636363637,45.752727272727284,0.7500000000000001,91.27272727272728,100.0,94.76363636363637,60.0,24.72727272727273
BOOT,Consumer Discretionary,Apparel Retail,195.67,28.6533,2.8796,29.09,17.82,18.11,13.32,0.8824953538114864,,22.0344,-0.03896103896103886,0.8181818181818182,22.0,90.0,30.833333333333336,89.11952245285579,56.30712687759667,57.117289868967724,23.57142857142857,49.71244715595947,0.7685185185185185,84.76190476190477,100.0,90.85714285714286,60.0,23.57142857142857
CACI,Industrials,Diversified Support Services,598.94,26.2149,1.4928,12.1,12.61,13.139999999999999,8.99,0.8923211585899581,,44.0071,-0.045454545454545414,0.8181818181818182,22.0,90.0,56.60377358490565,65.37866202721796,42.76729559748428,61.759575546215984,13.742138364779876,45.649417165048945,0.7685185185185185,90.56603773584906,100.0,94.33962264150944,60.0,13.742138364779876
C,Financials,Diversified Banks,121.32,14.776,1.09533,-5.26,99.23775,6.94,23.01502,0.9584911156422955,,65.602,0.06896551724137934,0.8275862068965517,29.0,90.0,64.17233560090702,51.42565650454764,24.999412545674573,75.79510436653294,85.6386999244142,60.89842156630934,0.7867647058823529,93.04610733182162,100.0,95.82766439909297,60.0,24.999412545674573
SYF,Financials,Consumer Finance,86.89,8.7539,0.73096,9.44,20.4839,21.29,18.39285,0.9610160705028513,,32.0717,-0.03703703703703709,0.6666666666666666,27.0,90.0,87.75510204081633,59.565781641833276,61.63820450459977,72.04310570381999,19.897959183673468,57.57277328894124,0.6484375,45.18494897959184,100.0,67.1109693877551,60.0,19.897959183673468
ORLY,Consumer Discretionary,Automotive Retail,93.8,31.8734,4.5339,-31.39,6.19,423.35,19.3,0.4880727647159772,,16.6957,0.05405405405405406,0.8378378378378378,37.0,90.0,17.878787878787875,32.94353794353794,94.94542742864891,49.629448850925364,76.16161616161617,55.638372018237796,0.8035714285714285,94.54545454545455,100.0,96.72727272727272,60.0,17.878787878787875
GOOGL,Communication Services,Interactive Media & Services,328.57,31.9351,10.2937,26.76,13.42,35.0,32.19,0.9881240147136101,,69.4096,0.03522504892367906,0.8571428571428571,70.0,90.0,19.963866305329724,73.38527551942185,89.97289972899728,75.07678410117434,77.37127371273712,67.2687443541102,0.8366666666666666,91.73441734417344,100.0,95.04065040650406,60.0,19.963866305329724
LGND,Health Care,Biotechnology,206.65,83.7205,16.1891,,64.83,5.71,6.97,0.9508872256328316,,86.8783,0.005494505494505475,0.9285714285714286,14.0,90.0,20.663146451312308,69.81285913961796,32.21773567324118,74.9184656002485,60.08697002640162,50.798260599471966,0.8289473684210527,91.1088678366206,100.0,94.66532070197236,60.0,20.663146451312308
MA,Financials,Transaction & Payment Processing Services,575.54,36.2689,16.4209,11.82,15.6,197.14000000000001,56.95,0.8073872815391393,,11.4524,0.05123751628310902,0.7959183673469388,49.0,90.0,7.4429771908763485,59.49851709565714,97.00548613227674,58.86631575707205,77.37094837935173,60.96208054216079,0.7731481481481481,90.75630252100841,100.0,94.45378151260505,60.0,7.4429771908763485
GOOG,Communication Services,Interactive Media & Services,329.14,31.9351,10.2937,26.76,13.42,35.0,32.19,0.9911192853389386,,69.4096,0.03522504892367906,0.8571428571428571,70.0,90.0,19.963866305329724,73.38527551942185,89.97289972899728,77.28093947606142,77.37127371273712,67.59936766034326,0.8366666666666666,91.73441734417344,100.0,95.04065040650406,60.0,19.963866305329724
GXO,Industrials,Air Freight & Logistics,57.0,73.3272,0.5051,16.39,16.94,3.0300000000000002,1.95,0.9640392299309843,,27.5168,0.09047619047619049,0.9,20.0,90.0,50.07256894049347,80.17199783275561,12.844702467343975,63.20906045577422,92.01741654571842,61.10356705291435,0.8300000000000001,97.82293178519592,100.0,98.69375907111754,60.0,12.844702467343975
DASH,Consumer Discretionary,Specialized Consumer Services,215.56,107.6548,7.3531,,24.46,9.969999999999999,5.48,0.462413528055342,,24.0847,0.05494505494505497,0.7692307692307693,52.0,90.0,8.47222222222222,73.61111111111111,32.30238627889635,47.97390007457122,85.27777777777777,51.39267337807607,0.75,78.05555555555557,100.0,86.83333333333334,60.0,8.47222222222222
SMG,Materials,Fertilizers & Agricultural Chemicals,61.77,24.677,1.0498,-18.33,-3.93,-109.78000000000002,10.51,0.4844124700239809,,-8.2033,0.13461538461538458,0.75,12.0,90.0,55.64705882352942,21.430211677640532,33.294117647058826,43.76470588235294,92.94117647058823,51.87427762964575,0.6911764705882353,66.0,100.0,79.6,60.0,21.430211677640532
LOPE,Consumer Discretionary,Education Services,176.41,23.3484,4.5244,7.57,7.05,27.26,23.65,0.36306515503346526,,7.7445,0.0,0.8888888888888888,9.0,90.0,24.74358974358975,48.25498575498575,82.0882808466701,45.079332300808815,52.69230769230768,50.95234803724736,0.7678571428571428,84.48717948717947,100.0,90.69230769230768,60.0,24.74358974358975
LLY,Health Care,Pharmaceuticals,1063.56,54.6093,16.9215,5.67,45.41,102.25999999999999,38.84,0.8620263833624084,,35.1033,0.013899613899613916,0.7567567567567568,37.0,90.0,13.551671148674593,67.62497986194589,95.06338839800232,66.79216288897426,57.8179024202843,59.721307920141776,0.7321428571428572,67.96004610065309,100.0,80.77602766039186,60.0,13.551671148674593
SNPS,Information Technology,Application Software,525.18,75.4203,14.2435,13.52,15.12,7.090000000000001,20.75,0.5575020105598095,,4.6175,0.05299539170506917,0.8387096774193549,31.0,90.0,20.300489168413698,52.59492940357473,48.116137809884556,58.551667293805664,80.96901933379921,53.227316203895256,0.7986111111111112,90.25157232704402,100.0,94.15094339622641,60.0,20.300489168413698
SPGI,Financials,Financial Exchanges & Data,541.94,38.9046,10.9312,7.51,9.04,12.67,40.72,0.7557106181291561,,9.2929,0.008538899430740043,0.9117647058823529,34.0,90.0,11.670918367346939,45.36878677439185,58.8588479433224,52.68151491365778,47.576530612244895,42.97607050712213,0.8653846153846153,100.0,100.0,100.0,60.0,11.670918367346939
SLGN,Materials,"Metal, Glass & Plastic Containers",42.73,14.322,0.7027,8.22,11.1,14.719999999999999,9.18,0.3066169617893755,,-16.3141,-0.04678362573099415,0.8421052631578947,19.0,90.0,77.29411764705883,67.77586566541511,65.1764705882353,30.258823529411767,23.294117647058826,52.41164372131833,0.78125,92.94117647058823,100.0,95.76470588235293,60.0,23.294117647058826
SM,Energy,Oil & Gas Exploration & Production,17.78,2.8005,0.617,,34.93,16.21,33.45,0.012000000000000066,,-58.3118,0.030303030303030276,0.6666666666666666,21.0,90.0,92.7937915742794,68.23725055432372,80.15521064301552,22.66075388026608,77.8270509977827,71.09312638580931,0.6442307692307692,38.35920177383591,100.0,63.01552106430155,60.0,22.66075388026608
DDOG,Information Technology,Application Software,125.49,412.1616,13.7017,,26.63,3.4799999999999995,-1.38,0.3653173413293353,,-11.552,0.04788069073783352,0.8846153846153846,52.0,90.0,11.140228278593062,70.89268755935421,11.077060716527127,46.55342328298304,78.18541812252504,45.15136333397359,0.8552631578947368,98.60237596086652,100.0,99.16142557651992,60.0,11.077060716527127
GDDY,Information Technology,Internet Services & Infrastructure,113.54,18.5202,3.1508,53.61,8.68,238.76,21.86,0.0031134461957580016,,-42.4064,0.012820512820512775,0.6666666666666666,24.0,90.0,73.451862602806,66.8643473663644,81.90306268662235,23.95705407316438,53.652636671504595,61.45057181000935,0.646551724137931,39.09046927914852,100.0,63.45428156748911,60.0,23.95705407316438
RBC,Industrials,Industrial Machinery & Supplies & Components,487.16,59.4359,8.9357,9.9,8.27,8.44,22.12,0.9705526621084591,,63.5588,0.11363636363636365,0.75,12.0,90.0,7.861635220125779,60.60234055393255,57.33200926845416,70.77396612339219,94.50513075140682,59.40157461486304,0.6911764705882353,59.61602118503807,100.0,75.76961271102284,60.0,7.861635220125779
CNR,Energy,Coal & Consumable Fuels,96.38,1000000.0,1.3303,27.93,63.71,-1.3299999999999998,-1.7,0.7824216349108788,,-8.6532,0.11111111111111105,0.8888888888888888,9.0,90.0,30.06198347107438,80.06034369670732,9.504132231404958,55.12396694214876,100.0,57.193886921159645,0.7678571428571428,80.16528925619835,100.0,88.099173553719,60.0,9.504132231404958
PEN,Health Care,Health Care Equipment,322.44,76.984,9.4673,-23.21,14.61,13.08,12.95,0.9750879390931434,,25.0688,0.125,0.9166666666666666,24.0,90.0,18.78041362530414,38.71730535279806,53.147810218978094,76.13442822384428,96.39598540145985,57.64826642335766,0.853448275862069,94.61678832116789,100.0,96.77007299270073,60.0,18.78041362530414
SGI,Consumer Discretionary,Home Furnishings,93.78,62.4529,2.8881,20.32,39.29,13.81,9.32,0.9626123994320871,,,0.05494505494505497,0.7692307692307693,13.0,90.0,16.231884057971012,85.00929022668154,50.833576500340435,65.82608695652175,80.28985507246378,60.361326968592806,0.7083333333333334,75.94202898550725,100.0,85.56521739130434,60.0,16.231884057971012
PFGC,Consumer Staples,Food Distributors,90.91,43.7563,0.2195,,10.55,7.39,1.27,0.5538064198745541,,5.9804,0.08658008658008653,0.9047619047619048,21.0,90.0,49.87096774193548,69.83870967741936,22.193548387096776,59.82062400846114,86.96774193548387,59.09567424643046,0.8365384615384617,96.12903225806453,100.0,97.67741935483872,60.0,22.193548387096776
PFS,Financials,Regional Banks,20.09,10.2407,2.313,-9.56,36.72119,9.55,40.91399,0.8274622573687995,,8.0689,0.05681818181818177,0.875,8.0,90.0,76.87074829931973,19.89438898809233,59.00996133034528,47.43547543086714,75.92714505156903,57.2521273010738,0.7500000000000001,83.6405529953917,100.0,90.18433179723502,60.0,19.89438898809233
ELAN,Health Care,Pharmaceuticals,23.47,323.9274,2.5401,29.95,3.08,0.5499999999999999,1.29,0.9738417901040024,,103.2035,0.14935064935064934,0.8636363636363636,22.0,90.0,36.534767575873985,62.0073922149381,19.391087207068765,77.94852093737995,96.60007683442183,59.42894674878862,0.8055555555555556,91.16404149058779,100.0,94.69842489435268,60.0,19.391087207068765
NWN,Utilities,Gas Utilities,46.12,19.0425,1.512,-0.34,11.27,7.01,20.07,0.6974137931034479,,17.7432,0.02777777777777779,0.7777777777777778,9.0,90.0,68.02507836990596,42.86386027765339,23.824451410658313,60.43887147335424,71.78683385579939,53.955217196596514,0.6964285714285714,74.60815047021944,100.0,84.76489028213166,60.0,23.824451410658313
NEE,Utilities,Multi-Utilities,79.89,25.589,6.3267,11.69,0.2,12.690000000000001,29.03,0.7039907012785742,,13.0626,0.07499999999999996,0.7,30.0,90.0,7.14285714285715,53.07868601986249,88.57142857142856,59.53246753246753,83.11688311688312,59.46768525592054,0.6785714285714286,74.8051948051948,100.0,84.88311688311688,60.0,7.14285714285715
SWX,Utilities,Gas Utilities,81.14,12.6251,2.91,-6.87,-23.31,12.64,25.53,0.8872707659115424,,15.354,0.022727272727272707,0.75,12.0,90.0,70.37617554858934,8.962158531124048,64.73354231974922,69.78056426332289,65.8307210031348,55.73914017017465,0.6911764705882353,68.02507836990596,100.0,80.81504702194357,60.0,8.962158531124048
TLN,Utilities,Independent Power Producers & Energy Traders,370.83,74.9665,7.3695,,5.7,17.11,10.4,0.7256139154160983,,72.0071,0.009090909090909038,0.9090909090909091,22.0,90.0,1.5810276679841917,46.34387351778656,46.83794466403162,68.77470355731225,56.52173913043478,43.39920948616601,0.8425925925925926,100.0,100.0,100.0,60.0,1.5810276679841917
BRBR,Consumer Staples,Packaged Foods & Meats,24.82,13.5954,1.2688,23.11,16.05,23.66314,15.43,0.04070766059773276,,-65.7561,-0.124505928853755,0.7391304347826086,23.0,90.0,59.19790758500436,84.66951907179612,73.06015693112468,24.29481041062215,8.020924149956409,49.03496931666746,0.7053571428571428,81.51700087183958,100.0,88.91020052310375,60.0,8.020924149956409
BKNG,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",5492.11,35.0975,6.7987,9.08,12.96,139.63,32.74,0.800764761669396,,12.7183,0.08164251207729467,0.7555555555555555,45.0,90.0,14.666666666666666,66.57919857919858,93.60754234579737,55.47510386705018,91.42857142857142,66.1490899555329,0.7350000000000001,74.28571428571429,100.0,84.57142857142858,60.0,14.666666666666666
AWI,Industrials,Building Products,200.51,28.3157,5.4041,6.8,15.1,37.269999999999996,26.3,0.9334617930039253,,40.551,0.027472527472527486,0.6428571428571429,14.0,90.0,22.948661693725313,62.946141882934796,94.49319877139095,69.51989003242048,74.00175515577007,65.0060227634158,0.618421052631579,42.6941641070645,100.0,65.6164984642387,60.0,22.948661693725313
AVGO,Information Technology,Semiconductors,344.97,70.7255,25.6014,46.63,23.87,31.47,39.97,0.7481465408122673,,50.4383,0.0030323450134770447,0.9464285714285714,56.0,90.0,21.055800883179447,79.67191316884231,91.13202433218184,57.25802633068791,59.989294794593874,61.95797532509238,0.9139344262295082,100.0,100.0,100.0,60.0,21.055800883179447
UAL,Industrials,Passenger Airlines,117.32,11.5303,0.6507,-3.98,4.24,24.87,8.27,0.9718791846451421,,13.1122,-0.022222222222222143,0.8666666666666667,30.0,90.0,82.0754716981132,40.68999892038629,58.26284970722186,61.33207115480086,22.381262199089136,51.000790288136685,0.8214285714285714,90.33832140533508,100.0,94.20299284320105,60.0,22.381262199089136
HLNE,Financials,Asset Management & Custody Banks,148.25,36.2635,11.2853,20.3,13.01,30.919999999999998,43.2,0.5396347133876428,,0.2163,0.7692307692307693,0.7692307692307693,13.0,62.5,11.41245972073039,66.74001002476919,88.36381293722835,33.724145528656805,99.73147153598283,63.29474624983982,0.7083333333333334,66.13856068743287,69.44444444444444,67.4609141902375,60.0,11.41245972073039
KRYS,Health Care,Biotechnology,261.41,38.1089,20.3134,,54.51,19.36,42.4,0.9580460036259358,,66.8539,0.0,0.8888888888888888,18.0,90.0,23.769218822798564,68.5937257338096,77.8071129057307,75.21975462028266,45.8300978412797,56.7744991458301,0.8152173913043478,83.92607547755861,100.0,90.35564528653516,60.0,23.769218822798564
NFLX,Communication Services,Movies & Entertainment,89.46,39.1886,9.4237,36.85,15.41,41.86,29.14,0.14131897711978453,,2.24,-0.006652661064425747,0.7254901960784313,51.0,90.0,20.009033423667578,89.94553887846571,91.77958446251128,36.72990063233966,47.42547425474255,57.712685011465496,0.7098214285714286,63.59530261969286,100.0,78.15718157181571,60.0,20.009033423667578
FIX,Industrials,Construction & Engineering,1010.41,42.548,4.2818,36.51,27.71,43.59,13.39,0.9482694022041059,,124.4009,0.019230769230769273,0.7692307692307693,13.0,90.0,18.13417190775681,94.31686863276471,84.38155136268344,70.79614891651019,66.71907756813417,66.66571011015107,0.7083333333333334,65.64465408805032,100.0,79.38679245283018,60.0,18.13417190775681
HCI,Financials,Property & Casualty Insurance,174.02,11.0589,2.7596,27.15,9.02,31.91,37.12,0.6390798911699235,,51.8897,-0.11111111111111105,0.7777777777777778,9.0,90.0,52.702702702702695,64.17516576908866,87.2446836177406,58.419109847681284,4.633204633204634,50.74567805335975,0.6964285714285714,78.29564258135686,100.0,86.97738554881411,60.0,4.633204633204634
TKO,Communication Services,Movies & Entertainment,199.63,170.2225,8.9746,-42.28,16.94,5.6000000000000005,20.27,0.7826904985888992,,40.2487,0.047008547008547064,0.7777777777777778,27.0,90.0,12.737127371273715,50.97587033562643,54.561878952122846,62.94489611562783,81.84281842818429,53.55741435619484,0.7421875,85.45618789521228,100.0,91.27371273712737,60.0,12.737127371273715
TJX,Consumer Discretionary,Apparel Retail,157.81,34.2338,2.9713,9.81,4.53,58.3,11.31,0.9647530603630227,,29.7246,-0.006666666666666599,0.8333333333333334,24.0,90.0,18.928571428571427,46.54298376520599,74.36641099392777,69.59987216363056,44.285714285714285,49.47900263351419,0.7844827586206897,92.14285714285714,100.0,95.28571428571428,60.0,18.928571428571427
CDNS,Information Technology,Application Software,327.31,83.9748,17.092,1.8,19.72,21.59,28.5,0.6827644270035362,,8.1194,0.053879310344827624,0.8125,32.0,90.0,15.665036105287683,49.90065332803622,77.08504883523912,64.17405794764286,83.51968320521779,59.036177147163485,0.7770270270270271,79.69951083158631,100.0,87.81970649895177,60.0,15.665036105287683
ANET,Information Technology,Communications Equipment,122.89,46.1043,18.3176,27.36,27.75,31.28,42.88,0.6014595772912521,,6.3891,-0.004734848484848508,0.84375,32.0,90.0,24.312106918238996,80.12490087232356,87.1691979129111,44.98669569424287,24.312106918238992,51.14727222439091,0.8040540540540542,93.71069182389937,100.0,96.22641509433961,60.0,24.312106918238992
ANDE,Consumer Staples,Food Distributors,54.83,25.3197,0.16,43.52,2.19,5.56,0.82,0.9355345911949685,,29.8981,0.09722222222222221,0.875,8.0,90.0,70.12903225806451,65.83169934640523,13.67741935483871,74.28873611845584,94.83870967741936,64.7806180289849,0.7500000000000001,76.38709677419355,100.0,85.83225806451614,60.0,13.67741935483871
AMZN,Consumer Discretionary,Broadline Retail,247.38,34.5774,3.8253,36.89,11.48,23.62,11.02,0.8845916478090925,,11.3672,-0.01348651348651353,0.948051948051948,77.0,90.0,20.833333333333332,88.20156695156695,58.63255033557048,62.01006711409396,28.611111111111114,49.98777796898603,0.923780487804878,100.0,100.0,100.0,60.0,20.833333333333332
TNC,Industrials,Industrial Machinery & Supplies & Components,78.56,25.985,1.1476,12.1,-2.24,8.64,6.46,0.4861591695501733,,-1.8123,0.017857142857142905,0.875,8.0,90.0,76.43164515061238,31.148505953028994,23.76696458126448,30.966049658708158,69.87752399867594,48.38371158545638,0.7500000000000001,83.15127441244621,100.0,89.89076464746773,60.0,23.76696458126448
VST,Utilities,Electric Utilities,166.37,48.9326,3.4282,32.37,17.63,22.56,12.35,0.5866522310726162,,3.4575,0.0050000000000000044,0.88,25.0,90.0,20.000000000000004,96.31818181818181,53.06818181818182,41.0,57.27272727272727,54.34545454545455,0.8250000000000001,99.0909090909091,100.0,99.45454545454545,60.0,20.000000000000004
VICR,Industrials,Electrical Components & Equipment,142.31,77.2407,16.0224,-16.69,11.55,13.77,19.0,0.9308513032908656,,188.7784,0.2333333333333334,0.9,10.0,90.0,6.409544950055496,44.72854123641883,61.07103218645949,65.78220092472293,99.44506104328525,57.170419074116516,0.7833333333333333,93.61820199778023,100.0,96.17092119866814,60.0,6.409544950055496
EQT,Energy,Oil & Gas Exploration & Production,51.09,17.9068,4.0423,,64.9,8.290000000000001,37.18,0.40300107181136147,,4.2653,0.014583333333333282,0.78125,32.0,90.0,22.727272727272727,72.89356984478935,66.96230598669622,53.52549889135255,62.52771618625277,56.17738359201774,0.75,61.64079822616409,100.0,76.98447893569845,60.0,22.727272727272727
EXPO,Industrials,Research & Consulting Services,74.59,35.4944,6.5127,6.67,4.9,24.77,20.64,0.3193600948007703,,-16.4258,0.11111111111111116,0.7777777777777778,9.0,90.0,22.0377358490566,47.054744573328804,80.15094339622641,30.619547527497094,94.71698113207547,58.120862175865796,0.6964285714285714,65.24528301886792,100.0,79.14716981132075,60.0,22.0377358490566
V,Financials,Transaction & Payment Processing Services,349.77,33.3455,17.197,15.85,11.38,52.470000000000006,62.21,0.663573389099464,,11.8906,0.07234042553191489,0.8723404255319149,47.0,90.0,8.043217286914766,63.222396157674396,95.24410800589666,55.758303321328526,86.25450180072029,63.22931523847652,0.841346153846154,99.39975990396158,100.0,99.63985594237695,60.0,8.043217286914766
JBTM,Industrials,Industrial Machinery & Supplies & Components,156.04,1000000.0,2.4893,-8.03,92.43,-3.06,4.08,0.9321650650084792,,27.7028,0.08333333333333337,0.8333333333333334,12.0,90.0,32.16650115855676,56.63476716653512,9.781529294935453,58.815809083649846,88.59649122807018,50.688053693570495,0.75,79.36113869579611,100.0,87.61668321747766,60.0,9.781529294935453
JEF,Financials,Multi-Sector Holdings,62.25,17.6483,1.1972,1.77,11.35,7.08,8.6,0.5544291576152547,,-22.3137,0.13333333333333341,0.8,10.0,90.0,55.65862708719852,41.10172976423964,17.1299278072039,34.23671566528709,93.5064935064935,51.290187658144845,0.7166666666666667,75.18552875695732,100.0,85.1113172541744,60.0,17.1299278072039
HOOD,Financials,Investment Banking & Brokerage,115.27,47.2423,24.655,,74.58,26.950000000000003,47.57,0.6892920203639454,,182.4553,0.0741935483870968,0.7741935483870968,31.0,90.0,5.233706385780118,70.487213772355,89.81570231301612,51.95523370638578,78.80184331797234,60.601070379681204,0.7430555555555556,78.1435154707044,100.0,86.88610928242264,60.0,5.233706385780118
APP,Information Technology,Application Software,647.72,77.3308,39.6515,68.68,40.81,262.94,59.92,0.8204215662893728,,96.7558,0.018181818181818188,0.8181818181818182,33.0,90.0,14.849755415793148,94.90953939317114,99.76706266014443,75.14648175025533,57.78010715117633,67.62227054415412,0.7828947368421053,82.1337060330771,100.0,89.28022361984625,60.0,14.849755415793148
APOG,Industrials,Building Products,35.35,19.0115,0.5435,10.88,1.59,8.07,4.63,0.1666666666666667,,-32.6923,0.09999999999999998,0.9,10.0,90.0,80.95655989469066,44.71412736959213,24.440544098288722,22.783377593481802,96.27029398859148,57.50732640868444,0.7833333333333333,91.46555506801228,100.0,94.87933304080737,60.0,22.783377593481802
WING,Consumer Discretionary,Restaurants,274.0,43.6913,11.1476,39.91,15.56,18.08205,25.52,0.38014554143586404,,-1.6052,0.04415584415584417,0.7714285714285715,35.0,90.0,11.80952380952382,91.57822039072039,65.33013742409716,44.1058485139022,81.33333333333333,60.69278693528693,0.74375,89.71428571428571,100.0,93.82857142857142,60.0,11.80952380952382
WDFC,Consumer Staples,Household Products,190.0,28.2468,4.1457,8.65,4.98,36.63,16.74,0.18719566300171198,,-20.3755,0.0,0.7777777777777778,9.0,90.0,14.032258064516123,74.39965975266637,77.63440860215054,43.86991010047594,40.16129032258065,49.834074379583164,0.6964285714285714,78.92473118279571,100.0,87.35483870967742,60.0,14.032258064516123
MP,Materials,Diversified Metals & Mining,62.0,1000000.0,47.2123,,26.44,-8.59,-78.63,0.5313041826725727,,219.9174,0.14393939393939392,0.9166666666666666,24.0,90.0,6.016042780748659,72.99465240641712,11.898395721925134,55.18716577540107,93.31550802139039,49.78877005347594,0.853448275862069,100.0,100.0,100.0,60.0,6.016042780748659
FCX,Materials,Copper,56.53,39.1762,4.4068,,-28.16,11.49,24.53,0.9799728445349628,,42.2496,0.20085470085470092,0.7777777777777778,27.0,90.0,22.408963585434172,28.781512605042018,74.08963585434172,70.19607843137254,97.19887955182071,59.88515406162465,0.7421875,81.79271708683473,100.0,89.07563025210084,60.0,22.408963585434172
MSCI,Financials,Financial Exchanges & Data,581.16,35.7013,14.2919,16.34,9.02,108.67,54.17,0.6369093791103164,,-3.4987,0.03166666666666662,0.7916666666666666,24.0,90.0,10.108418367346939,56.28469172935999,96.01122184625146,46.77851909994767,61.16071428571429,54.7878228250124,0.75,76.49872448979592,100.0,85.89923469387756,60.0,10.108418367346939
WWD,Industrials,Electrical Components & Equipment,321.99,43.2289,5.3579,13.95,7.3,18.459999999999997,13.85,0.9609940750493745,,76.8107,0.06666666666666665,0.6666666666666666,15.0,90.0,22.30854605993341,60.07314254167917,63.596004439511646,67.03320691595962,81.46503884572697,59.61677935705053,0.6375,40.094339622641506,100.0,64.0566037735849,60.0,22.30854605993341
HAL,Energy,Oil & Gas Equipment & Services,32.63,20.9796,1.2406,,-4.06,12.590000000000002,11.05,0.9720475192173307,,20.7177,0.018750000000000044,0.71875,32.0,90.0,49.17355371900827,38.91184573002755,46.96969696969697,74.49035812672177,69.9724517906336,55.67768595041322,0.695945945945946,50.13774104683195,100.0,70.08264462809916,59.999173553719004,38.91184573002755
OI,Materials,"Metal, Glass & Plastic Containers",15.48,1000000.0,0.3683,,-2.82,-12.2,4.62,0.9178041978570382,,48.134,0.05555555555555558,0.7222222222222222,18.0,90.0,51.52941176470587,39.94117647058823,21.058823529411768,66.16470588235293,82.35294117647058,53.01882352941176,0.6847826086956522,60.23529411764705,100.0,76.14117647058822,59.955529411764694,21.058823529411768
OVV,Energy,Oil & Gas Exploration & Production,38.67,41.4979,1.0944,36.23,-11.66,2.3,7.79,0.5359516616314199,,-8.8617,0.06481481481481477,0.8148148148148148,27.0,90.0,42.01773835920177,37.21359940872136,17.073170731707314,54.81152993348115,86.25277161862527,49.04582409460458,0.7734375,75.60975609756098,100.0,85.3658536585366,59.94183296378418,17.073170731707314
CWEN-A,Utilities,Renewable Electricity,30.08,23.4031,4.6976,,0.81,13.969999999999999,10.98,0.6041131105398454,,23.837,0.007352941176470562,0.8823529411764706,17.0,90.0,23.122529644268784,38.14229249011858,46.6403162055336,52.92490118577075,60.67193675889329,44.68774703557313,0.8068181818181818,92.29249011857708,100.0,95.37549407114625,59.89407114624507,23.122529644268784
PIPR,Financials,Investment Banking & Brokerage,361.19,27.025,3.7091,4.96,13.3,19.09,15.55,0.920982194809729,,21.4002,0.09999999999999998,0.7,10.0,90.0,26.925608953258717,48.23499286899826,48.507335409510624,57.32212487972857,84.66096115865702,54.49714646797706,0.6499999999999999,54.08163265306122,100.0,72.44897959183673,59.882696405134965,26.925608953258717
TSCO,Consumer Discretionary,Other Specialty Retail,51.51,24.6298,1.7675,16.98,4.26,46.18,9.66,0.27186323988447725,,-5.2951,0.09311740890688258,0.631578947368421,38.0,62.5,43.472222222222214,57.269813519813525,59.79958985831469,36.4269202087994,93.33333333333333,60.905696484723336,0.622093023255814,49.44444444444444,69.44444444444444,57.44444444444444,59.86732087263967,36.4269202087994
PG,Consumer Staples,Personal Care Products,141.87,19.7753,3.9032,5.58,1.23,32.09,24.13,0.10030682086381873,,-12.48,0.0,0.6571428571428571,35.0,90.0,37.163978494623656,44.499044358276265,88.57526881720429,37.18447029790235,48.11827956989247,51.65489877117932,0.6437499999999999,64.91935483870968,100.0,78.95161290322581,59.84391301079326,37.163978494623656
SF,Financials,Investment Banking & Brokerage,130.21,19.9858,2.1429,11.62,7.63,11.75,13.4,0.9263055148853099,,19.9871,0.0625,0.6875,16.0,90.0,52.04081632653062,49.59676553751008,27.82049139227812,59.45341908475549,73.9302172481896,53.29218182602449,0.6547619047619047,58.45951283739302,100.0,75.0757077024358,59.827239588947876,27.82049139227812
