Ticker,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA,EV_EBITDA_Used,EV_EBITDA_Source,EPS_Growth,EPS_Growth_Source,EPS_Growth_TTMYoY,EPS_Growth_3Y,EPS_Growth_5Y,Rev_Growth,ROE,Op_Margin,ROIC,ROIC_Source,Mom_Range,Mom_12M,Rev_Change,Rec_BuyRatio,Shrunk_Ratio,Analyst_Count,Streak_Days,Streak_Days_Raw,Streak_Score,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Consensus_Score,Sentiment_Score,Alpha_Score,Alpha_Score_PreGates,Min_Fund_Factor,Momentum_Fail,Lopsided_Fail,Neg_EPS_Fail,Missing_EPS_Fail
WT,Financials,Asset Management & Custody Banks,15.16,19.7394,4.1643,16.2883,16.2883,TTM,30.69,TTM_YoY,30.69,10.8,,12.05,23.599999999999998,29.86,9.1,TTM,0.9884318766066839,57.7523,0.0,0.8,0.7375,15.0,0.0,0.0,0.0,42.83088235294118,60.66209700835488,70.3125,94.50105042016806,29.6875,58.38937843528442,60.29411764705882,36.17647058823529,53.946796865874596,53.946796865874596,29.6875,False,False,False,False
NRG,Utilities,Independent Power Producers & Energy Traders,152.05,20.2212,0.9785,12.4426,12.4426,TTM,63.17,TTM_YoY,63.17,-15.92,-20.6,5.91,60.589999999999996,7.94,10.67,TTM,0.7178369812815689,43.4434,0.01754385964912286,0.6842105263157895,0.65625,19.0,0.0,0.0,0.0,63.63636363636363,75.0,68.18181818181819,68.18181818181819,54.54545454545454,65.9090909090909,9.090909090909092,5.454545454545455,53.81818181818182,53.81818181818182,54.54545454545454,False,False,False,False
SCI,Consumer Discretionary,Specialized Consumer Services,82.97,21.7573,2.7107,12.6876,12.6876,TTM,8.15,TTM_YoY,8.15,-9.2,12.14,3.41,33.12,22.48,8.17,TTM,0.8467924528301886,8.1888,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,52.92720871202817,49.45851250199076,68.11594202898551,53.411938098747235,45.652173913043484,54.648355247470946,84.05797101449275,50.43478260869565,53.80564071971589,53.80564071971589,45.652173913043484,False,False,False,False
NMIH,Financials,Commercial & Residential Mortgage Finance,38.01,7.6711,4.2209,6.0582,6.0582,TTM,9.44,TTM_YoY,9.44,18.55,12.42,8.86,16.08,74.83,13.68,TTM,0.5407079646017696,1.4141,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,68.98395721925134,38.6522014570795,86.0920125626008,36.46294881588999,72.9946524064171,63.11860767958329,27.540106951871657,16.524064171122994,53.79969897789123,53.79969897789123,36.46294881588999,False,False,False,False
BTSG,Health Care,Health Care Services,39.2,54.5573,0.5696,21.2231,21.2231,TTM,,NA,,,,17.23,7.5200000000000005,2.14,3.02,TTM,0.9283656405599224,112.1212,0.05980861244019142,0.9545454545454546,0.8796296296296297,22.0,90.0,94.75,84.89281911636292,58.8656040490443,71.75200278648555,35.7482874724254,95.304771856496,83.49007314524555,66.05432364273584,100.0,93.95712764654516,53.72616333262329,71.63488444349771,35.7482874724254,False,False,False,True
TTMI,Information Technology,Electronic Manufacturing Services,101.01,79.1116,3.7504,46.4112,46.4112,TTM,89.69,TTM_YoY,89.69,2.46,6.84,17.88,8.129999999999999,6.93,5.16,TTM,0.9376274676751875,290.1506,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,37.68944855650614,82.79040867049667,41.79199187765721,89.05187606139255,39.482200647249186,55.798190953473586,75.60679611650485,45.36407766990291,53.71136829675945,53.71136829675945,37.68944855650614,False,False,False,False
HBAN,Financials,Regional Banks,18.02,12.7714,2.07303,12.086,12.086,TTM,33.68,TTM_YoY,33.68,9.29,-0.33,58.9579,10.66,38.55263,6.550000000000001,TTM,0.9105145413870244,7.0071,0.0,0.8148148148148148,0.7734375,27.0,0.0,0.0,0.0,66.66666666666667,78.47478514430975,55.92139415124668,50.47201859467191,27.6595744680851,56.11135658282476,73.4668335419274,44.08010012515644,53.705105291291105,53.705105291291105,27.6595744680851,False,False,False,False
ULTA,Consumer Discretionary,Other Specialty Retail,663.48,24.7325,2.4565,15.9995,15.9995,TTM,4.41,TTM_YoY,4.41,12.22,15.79,-19.4,46.87,13.12,43.29,TTM,0.9668066768492255,60.5206,0.04901960784313719,0.6666666666666666,0.6513157894736843,33.0,0.0,0.0,0.0,47.19226159904127,33.68298368298368,76.76767676767678,93.5593220338983,81.81818181818183,65.76450291704529,6.0606060606060606,3.6363636363636362,53.33887506090896,53.33887506090896,33.68298368298368,False,False,False,False
ABT,Health Care,Health Care Equipment,121.76,15.1481,4.8292,21.7025,21.7025,TTM,142.75,TTM_YoY,142.75,24.71,29.93,6.37,28.24,17.51,22.21,TTM,0.3555114200595833,6.8914,0.02857142857142858,0.6857142857142857,0.66875,35.0,0.0,0.0,0.0,70.20503529458354,59.5425071369544,82.02426564495529,48.53767560664112,56.481481481481474,65.03252253483888,10.025542784163473,6.0153256704980835,53.22908316197072,53.22908316197072,48.53767560664112,False,False,False,False
Q,Information Technology,Semiconductor Materials & Equipment,97.25,18.5691,3.0272,,,Missing,,NA,,,,,,20.91,,Missing,0.749923289352562,,0.0535714285714286,0.9285714285714286,0.8289473684210527,14.0,34.75,34.75,51.797051760136405,79.09587378640776,50.0,76.75970873786409,45.849514563106794,85.95266990291262,69.07706310679612,95.44902912621359,77.98823817978271,53.14447359104508,70.85929812139344,45.849514563106794,False,False,False,True
TJX,Consumer Discretionary,Apparel Retail,157.38,34.1405,2.9632,21.898,21.898,TTM,6.6,TTM_YoY,6.6,16.4,9.81,4.53,58.3,11.31,43.95,TTM,0.9556775010552977,29.6589,-0.006666666666666599,0.8333333333333334,0.7844827586206897,24.0,0.0,0.0,0.0,22.30853735091023,49.94658119658121,78.70370370370371,78.92655367231639,38.88888888888889,53.74371046404945,83.33333333333334,50.00000000000001,52.994968371239565,52.994968371239565,22.30853735091023,False,False,False,False
UMBF,Financials,Regional Banks,122.07,15.2738,2.36702,14.5192,14.5192,TTM,12.32,TTM_YoY,12.32,7.46,12.64,72.21914,9.73,31.78459,6.38,TTM,0.9077933846850927,3.7745,0.0643274853801169,0.8421052631578947,0.78125,19.0,0.0,0.0,0.0,46.516478931998336,61.699011862591206,43.40203549813388,46.190890787397294,76.09511889862328,54.64126443128563,76.84605757196495,46.10763454317897,52.9345384536643,52.9345384536643,43.40203549813388,False,False,False,False
ENSG,Health Care,Health Care Facilities,180.57,31.8385,2.1658,19.7812,19.7812,TTM,35.23,TTM_YoY,35.23,14.35,20.99,17.55,16.63,8.33,15.5,TTM,0.8216302398193049,32.4507,0.0,0.8181818181818182,0.734375,11.0,0.0,0.0,0.0,48.61445246369064,73.67089875541532,64.45295870583227,77.56492124308215,43.18859088974031,60.842766284689645,34.653043848446146,20.791826309067687,52.832578289565255,52.832578289565255,43.18859088974031,False,False,False,False
PGNY,Health Care,Health Care Services,24.52,37.37,1.6662,21.9283,21.9283,TTM,7.67,TTM_YoY,7.67,-4.59,,11.41,11.52,6.77,11.52,TTM,0.6073699354898593,18.9137,0.08088235294117652,0.7058823529411765,0.6704545454545455,17.0,0.0,0.0,0.0,54.22786573297801,53.94902370561599,60.176477417856724,59.407871821664926,94.77533960292581,64.54574593601788,9.299895506792058,5.5799373040752345,52.752584209629354,52.752584209629354,53.94902370561599,False,False,False,False
ACAD,Health Care,Pharmaceuticals,25.99,16.8357,5.4771,16.9036,16.9036,TTM,234.21,TTM_YoY,234.21,,,-13.61,32.269999999999996,27.61,32.269999999999996,TTM,0.8421404682274246,48.3447,0.0,0.6923076923076923,0.6693548387096775,26.0,0.0,0.0,0.0,55.5402410228994,50.4494168356998,84.48275862068965,85.3735632183908,42.690373563218394,63.66273042229455,15.122126436781608,9.073275862068964,52.744839510249435,52.744839510249435,42.690373563218394,False,False,False,False
CVCO,Consumer Discretionary,Homebuilding,697.76,27.6709,2.5404,20.679,20.679,TTM,37.62,TTM_YoY,37.62,-0.87,20.72,15.76,18.43,10.5,18.29,TTM,0.9646776353840066,47.9779,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,32.50941619585687,90.3311965811966,57.40740740740741,89.03954802259886,50.0,62.27590661065237,24.305555555555554,14.583333333333332,52.73739195518856,52.73739195518856,32.50941619585687,False,False,False,False
POWL,Industrials,Electrical Components & Equipment,419.98,28.2094,4.6171,20.8257,20.8257,TTM,20.92,TTM_YoY,20.92,134.55,59.76,9.08,31.8,19.73,31.8,TTM,0.9129251356108536,63.2702,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,39.135194307608096,62.98536656041727,89.54570333880679,65.58292282430213,35.63218390804598,59.77441321356129,39.408866995073886,23.64532019704433,52.5485946102579,52.5485946102579,35.63218390804598,False,False,False,False
AL,Industrials,Passenger Airlines,64.31,7.0441,2.4714,7.952,7.952,TTM,89.58,TTM_YoY,89.58,0.06,-5.93,6.24,12.770000000000001,74.88,3.63,TTM,0.9965583173996174,39.6829,0.0,0.7272727272727273,0.671875,11.0,0.0,0.0,0.0,68.25396825396825,72.61366084895496,54.63980463980463,84.32234432234432,43.589743589743584,63.199777346836164,15.567765567765568,9.34065934065934,52.4279537456008,52.4279537456008,43.589743589743584,False,False,False,False
BOOT,Consumer Discretionary,Apparel Retail,192.69,28.2169,2.8357,16.7281,16.7281,TTM,35.82,TTM_YoY,35.82,-2.44,29.09,17.82,18.11,13.32,17.88,TTM,0.8584786291446983,25.7193,-0.03896103896103886,0.8181818181818182,0.7685185185185185,22.0,0.0,0.0,0.0,42.788763339610796,90.22435897435898,60.18518518518518,61.384180790960464,22.22222222222222,55.300992322178764,68.05555555555556,40.833333333333336,52.407460524409686,52.407460524409686,22.22222222222222,False,False,False,False
DOCN,Information Technology,Internet Services & Infrastructure,52.76,19.1653,5.5872,17.6697,17.6697,TTM,187.59,TTM_YoY,187.59,,,14.2,-20.080000000000002,23.01,-1.73,TTM,0.8656101426307448,49.5889,0.06842105263157894,0.7,0.6699999999999999,20.0,0.0,0.0,0.0,62.81987422043176,73.222176715026,31.95259274642484,73.06196639081384,89.40864960282437,64.03758325288472,8.958517210944395,5.375110326566637,52.3050886676211,52.3050886676211,31.95259274642484,False,False,False,False
UFCS,Financials,Property & Casualty Insurance,35.42,8.1212,0.6676,5.0929,5.0929,TTM,117.07,TTM_YoY,117.07,-8.89,32.83,12.12,13.309999999999999,11.07,11.59,TTM,0.819862268938021,31.6729,0.0,0.75,0.6730769230769231,8.0,0.0,0.0,0.0,88.68778280542988,75.61869025283659,46.58478776125835,70.03878474466708,36.53846153846153,62.32100157136025,19.457013574660635,11.674208144796381,52.191642886047475,52.191642886047475,36.53846153846153,False,False,False,False
BCO,Industrials,Security & Alarm Services,125.72,30.7061,1.0149,10.0125,10.0125,TTM,49.25,TTM_YoY,49.25,20.09,44.99,3.07,74.46000000000001,9.73,4.05,TTM,0.9687831811424932,38.2146,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,67.72486772486774,57.55635587568361,57.21844293272864,69.52380952380952,39.682539682539684,57.7259348183718,49.65986394557822,29.795918367346932,52.13993152816683,52.13993152816683,39.682539682539684,False,False,False,False
R,Industrials,Cargo Ground Transportation,190.74,15.3415,0.6074,5.5167,5.5167,TTM,10.6,TTM_YoY,10.6,4.45,,1.68,16.34,8.08,4.63,TTM,0.8694492599013203,15.209,0.011029411764705843,0.8235294117647058,0.7613636363636364,17.0,0.0,0.0,0.0,89.57902001380262,39.58713920350749,40.441683919944786,50.559006211180126,57.34989648033127,54.997483051191494,66.66666666666666,39.99999999999999,51.9979864409532,51.9979864409532,39.58713920350749,False,False,False,False
HWKN,Materials,Commodity Chemicals,152.0,38.2011,3.0379,20.418,20.418,TTM,1.93,TTM_YoY,1.93,18.18,24.75,11.86,17.419999999999998,11.57,12.1,TTM,0.6112692088787706,35.7628,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,28.5204991087344,70.94474153297682,83.06595365418895,59.893048128342244,42.91443850267379,58.22638146167557,44.6524064171123,26.79144385026738,51.93939393939394,51.93939393939394,28.5204991087344,False,False,False,False
LYV,Communication Services,Movies & Entertainment,144.43,37.3034,1.365,19.9768,19.9768,TTM,97.63,TTM_YoY,97.63,,62.63,5.39,309.84,4.69,12.920000000000002,TTM,0.5058917835671344,8.1387,-0.02910052910052907,0.7857142857142857,0.75,28.0,0.0,0.0,0.0,45.72649572649573,65.44566544566544,60.0,66.04395604395604,26.190476190476186,52.379120879120876,83.5164835164835,50.1098901098901,51.925274725274726,51.925274725274726,26.190476190476186,False,False,False,False
CTVA,Materials,Fertilizers & Agricultural Chemicals,69.64,29.3196,2.6938,15.5407,15.5407,TTM,137.32,TTM_YoY,137.32,-18.08,,5.0,6.47,13.76,5.63,TTM,0.676384839650146,12.9969,-0.02580645161290329,0.7741935483870968,0.7430555555555556,31.0,0.0,0.0,0.0,40.10695187165776,82.44206773618538,63.45811051693405,52.94117647058823,25.935828877005346,53.50267379679144,73.2620320855615,43.9572192513369,51.593582887700535,51.593582887700535,25.935828877005346,False,False,False,False
AMG,Financials,Asset Management & Custody Banks,326.12,17.2692,4.4924,14.7487,14.7487,TTM,8.59,TTM_YoY,8.59,3.92,114.75,1.12,16.2,24.87,9.1,TTM,0.9925387005124666,75.645,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,47.12009803921569,32.23617043198082,59.07592203548086,99.2594537815126,29.6875,51.46665227033641,85.84558823529412,51.50735294117647,51.47479240450443,51.47479240450443,29.6875,False,False,False,False
BRC,Industrials,Commercial Printing,84.36,20.263,2.5812,13.6262,13.6262,TTM,0.61,TTM_YoY,0.61,10.69,13.25,11.2,16.63,15.93,15.310000000000002,TTM,0.9940339605323545,14.6663,0.0,0.8333333333333334,0.7045454545454546,6.0,0.0,0.0,0.0,58.35222978080122,53.24796585300786,71.88208616780047,66.43990929705215,39.682539682539684,58.193054999777694,39.229024943310655,23.537414965986393,51.261926993019436,51.261926993019436,39.682539682539684,False,False,False,False
VIAV,Information Technology,Communications Equipment,18.6,273.1249,3.6251,68.7663,68.7663,TTM,31.96,3Y,,31.96,-5.87,15.6,2.09,4.35,1.0699999999999998,TTM,0.9009009009009011,85.259,0.0714285714285714,0.8571428571428571,0.7763157894736842,14.0,0.0,0.0,0.0,36.26443226846956,62.51541027118585,21.875542018317574,82.54324073184017,79.54692556634305,53.51572523555512,70.3074433656958,42.18446601941748,51.24947339232759,51.24947339232759,21.875542018317574,False,False,False,False
ADI,Information Technology,Semiconductors,300.25,64.8418,13.3414,41.9815,41.9815,TTM,39.35,TTM_YoY,39.35,-4.59,6.82,16.89,6.569999999999999,26.61,5.33,TTM,0.9407075236671648,39.6382,0.03170731707317076,0.7317073170731707,0.7119565217391305,41.0,0.0,0.0,0.0,40.52483173713385,64.56145980095086,55.104017420287825,69.0647940624415,74.65508431272356,60.08399863459984,22.713336739908023,13.628002043944813,50.79279931646884,50.79279931646884,40.52483173713385,False,False,False,False
PHIN,Consumer Discretionary,Automotive Retail,69.35,29.6222,0.7779,9.1917,9.1917,TTM,6.52,TTM_YoY,6.52,-18.3,,-0.72,5.6899999999999995,6.89,3.5000000000000004,TTM,0.9532002396147732,35.3699,0.14141414141414144,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,66.59423439084456,40.82051282051282,23.076923076923077,81.61234245980009,100.0,59.49403158047226,26.282051282051277,15.769230769230766,50.74907141822396,50.74907141822396,23.076923076923077,False,False,False,False
EME,Industrials,Construction & Engineering,698.69,27.6701,1.9256,19.228,19.228,TTM,23.57,TTM_YoY,23.57,45.01,30.18,14.11,36.84,9.41,35.32,TTM,0.8253522665210269,36.7326,0.0,0.7142857142857143,0.6710526315789473,14.0,0.0,0.0,0.0,56.25,67.39320728291317,81.10119047619048,49.13690476190476,40.104166666666664,60.39530812324931,18.973214285714285,11.383928571428571,50.59303221288516,50.59303221288516,40.104166666666664,False,False,False,False
CRUS,Information Technology,Semiconductors,123.21,16.5651,3.2269,11.3968,11.3968,TTM,19.84,TTM_YoY,19.84,2.81,17.88,2.19,19.25,23.05,19.25,TTM,0.7755770175151416,22.1715,0.0,0.7857142857142857,0.7236842105263157,14.0,0.0,0.0,0.0,87.04506628486047,36.722343652493905,76.06513905170313,48.3826021845925,35.46244251405212,58.119645580895956,31.55339805825243,18.932038834951456,50.28212423170706,50.28212423170706,35.46244251405212,False,False,False,False
NWN,Utilities,Gas Utilities,46.97,19.3935,1.5399,10.6141,10.6141,TTM,19.01,TTM_YoY,19.01,-7.4,-0.34,11.27,7.01,20.07,2.73,TTM,0.7511693171188024,16.9863,0.02777777777777779,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,68.05555555555556,75.0,24.999999999999996,51.66666666666667,66.66666666666667,55.94444444444445,45.83333333333333,27.499999999999996,50.25555555555556,50.25555555555556,24.999999999999996,False,False,False,False
SNX,Information Technology,Technology Distributors,150.0,15.7814,0.2003,9.0522,9.0522,TTM,18.59,TTM_YoY,18.59,8.39,-3.97,6.94,9.42,2.2,6.260000000000001,TTM,0.7648616443797167,9.3534,0.0,0.8235294117647058,0.7613636363636364,17.0,0.0,0.0,0.0,93.10274210198564,48.28951494183235,34.13066929318512,55.86507236624887,39.02490502321655,52.99586059164052,64.54200084423806,38.72520050654283,50.14172857462099,50.14172857462099,34.13066929318512,False,False,False,False
OLLI,Consumer Discretionary,Broadline Retail,116.61,31.9862,2.819,22.2264,22.2264,TTM,7.66,TTM_YoY,7.66,10.05,8.6,12.58,12.7,10.89,12.690000000000001,TTM,0.46377893950709476,11.6099,0.045454545454545414,0.7727272727272727,0.7314814814814814,22.0,0.0,0.0,0.0,29.36997089539463,72.78554778554778,46.96969696969696,45.598356445814076,80.3030303030303,55.0738875060909,50.0,30.0,50.05911000487272,50.05911000487272,29.36997089539463,False,False,False,False
LHX,Industrials,Aerospace & Defense,346.46,36.8427,3.0322,22.6616,22.6616,TTM,47.12,TTM_YoY,47.12,-4.68,0.08,2.93,9.08,10.11,5.59,TTM,0.9102077151335312,58.5774,0.07692307692307698,0.7692307692307693,0.7338709677419356,26.0,0.0,0.0,0.0,51.07376283846872,51.77828707240472,37.16153127917834,56.72268907563026,88.09523809523809,55.98824378236144,43.8375350140056,26.30252100840336,50.05109922756983,50.05109922756983,37.16153127917834,False,False,False,False
CHEF,Consumer Staples,Food Distributors,64.14,34.9794,0.6458,16.5059,16.5059,TTM,72.23,TTM_YoY,72.23,,8.46,8.88,13.48,3.67,5.89,TTM,0.799498746867168,21.6385,-0.009523809523809601,0.8571428571428571,0.7763157894736842,14.0,0.0,0.0,0.0,42.92615596963423,83.33333333333333,43.40924775707384,70.80745341614907,29.19254658385093,52.56383712905452,66.66666666666666,39.99999999999999,50.05106970324362,50.05106970324362,29.19254658385093,False,False,False,False
ADSK,Information Technology,Application Software,265.69,50.6987,8.1775,36.2137,36.2137,TTM,2.33,TTM_YoY,2.33,31.79,39.67,15.55,40.97,21.97,21.8,TTM,0.34246007052478755,-8.408,0.02631578947368418,0.8157894736842105,0.7848837209302325,38.0,0.0,0.0,0.0,47.928035070384446,50.748924052611976,76.02403646790243,51.210004269787994,61.3908331451795,58.701068211079,79.37457665387221,47.62474599232333,50.0,56.485803767327866,47.928035070384446,True,False,False,False
USPH,Health Care,Health Care Facilities,86.0,29.2688,1.7234,12.8822,12.8822,TTM,94.21,TTM_YoY,94.21,-12.95,-7.77,17.5,8.98,11.11,6.79,TTM,0.7559388219980475,-3.1313,0.0,0.8461538461538461,0.7638888888888888,13.0,0.0,0.0,0.0,63.077146468396585,77.60248416096962,47.92110117780616,48.52277564921242,43.18859088974031,56.03233594565471,56.10898254576415,33.66538952745849,50.0,51.558946662015465,43.18859088974031,True,False,False,False
FULT,Financials,Regional Banks,20.0,9.9593,2.12687,9.4408,9.4408,TTM,19.47,TTM_YoY,19.47,-1.16,3.85,55.27646,10.94,33.45719,8.48,TTM,0.8021201413427563,-2.3914,0.14393939393939392,0.7272727272727273,0.671875,11.0,0.0,0.0,0.0,81.26825198164373,62.31674547484209,55.29798721832242,28.483119427234357,93.7421777221527,65.56239975439347,14.831038798498122,8.898623279098873,50.0,54.22964445933455,28.483119427234357,True,False,False,False
TMHC,Consumer Discretionary,Homebuilding,63.27,7.2662,0.738,6.6805,6.6805,TTM,9.82,TTM_YoY,9.82,16.86,28.59,6.98,14.16,13.39,10.459999999999999,TTM,0.55205047318612,-4.6851,0.0,0.875,0.7976190476190476,16.0,0.0,0.0,0.0,86.08757062146894,63.46153846153847,49.53703703703704,31.61487758945386,50.0,57.03631271427882,88.8888888888889,53.333333333333336,50.0,56.29571683808973,31.61487758945386,True,False,False,False
APPF,Information Technology,Application Software,217.89,38.4154,8.6361,49.7119,49.7119,TTM,57.57,TTM_YoY,57.57,482.99,40.32,18.88,42.1,14.6,42.1,TTM,0.20360824742268022,-13.6317,0.15934065934065933,0.9285714285714286,0.8289473684210527,14.0,64.75,64.75,74.3275049830888,44.18045778386824,80.8257896203057,72.9816996415485,36.85940325800473,99.54843079701965,68.68527103932655,94.2876495822985,86.30359174261463,50.0,72.20893517998417,36.85940325800473,True,False,False,False
AXTA,Materials,Specialty Chemicals,33.57,15.7403,1.3863,11.6059,11.6059,TTM,40.7,TTM_YoY,40.7,15.95,10.93,-1.83,21.33,14.67,8.200000000000001,TTM,0.6029776674937967,-5.8609,0.08026755852842804,0.6956521739130435,0.6696428571428571,23.0,0.0,0.0,0.0,71.30718954248366,65.500338066261,81.83006535947713,44.549019607843135,80.98039215686275,70.69745323416723,14.50980392156863,8.705882352941178,50.0,58.29913905792202,44.549019607843135,True,False,False,False
TRGP,Energy,Oil & Gas Storage & Transportation,185.35,23.0116,2.2895,12.3637,12.3637,TTM,40.16,TTM_YoY,40.16,167.42,,7.17,66.89,17.92,9.22,TTM,0.5541212854645691,-12.9608,0.0,0.896551724137931,0.8455882352941176,29.0,90.0,94.75,84.89281911636292,36.444444444444436,60.344827586206904,77.33333333333333,38.666666666666664,38.666666666666664,52.22452107279693,85.33333333333334,85.15712764654518,50.0,58.81104238754658,36.444444444444436,True,False,False,False
AROC,Energy,Oil & Gas Equipment & Services,26.47,17.4989,3.2255,9.4633,9.4633,TTM,64.31,TTM_YoY,64.31,78.72,8.43,31.94,19.28,33.8,6.99,TTM,0.6153100775193796,-10.4533,0.0,0.9333333333333333,0.8374999999999999,15.0,90.0,94.75,84.89281911636292,37.301587301587304,80.11083743842366,71.03174603174604,36.66666666666667,34.523809523809526,53.64518336070061,82.14285714285715,83.24284193225947,50.0,59.56471507501239,34.523809523809526,True,False,False,False
UNP,Industrials,Rail Transportation,229.49,19.303,5.5457,13.1324,13.1324,TTM,8.23,TTM_YoY,8.23,3.66,5.75,1.06,42.42,40.62,14.45,TTM,0.47585281717133043,-2.2989,0.07135874877810355,0.6774193548387096,0.6597222222222223,31.0,0.0,0.0,0.0,53.53535353535354,34.27552839317545,91.63059163059161,24.285714285714285,85.28138528138528,61.1689584924879,8.874458874458874,5.324675324675324,50.0,50.00010185892539,24.285714285714285,True,False,False,False
EQT,Energy,Oil & Gas Exploration & Production,50.54,17.714,3.9988,7.2046,7.2046,TTM,247.47,TTM_YoY,247.47,,,64.9,8.290000000000001,37.18,5.93,TTM,0.37352625937834943,-6.0245,0.014583333333333282,0.78125,0.75,32.0,0.0,0.0,0.0,31.64983164983165,93.82456025774991,54.208754208754215,51.111111111111114,68.68686868686868,60.051107337745265,40.40404040404041,24.242424242424246,50.0,52.889370718681064,31.64983164983165,True,False,False,False
NWS,Communication Services,Publishing,30.29,13.2099,1.823,11.7604,11.7604,TTM,232.45,TTM_YoY,232.45,25.37,,-16.36,13.87,9.11,11.26,TTM,0.8396111786148238,-4.5455,0.050000000000000044,0.8,0.7375,15.0,0.0,0.0,0.0,60.095238095238095,56.95652173913043,57.87301587301588,55.44761904761906,92.28571428571429,64.65289164941339,61.80952380952382,37.08571428571429,50.0,59.13945617667357,55.44761904761906,True,False,False,False
NWSA,Communication Services,Publishing,26.25,13.2099,1.823,11.7604,11.7604,TTM,232.45,TTM_YoY,232.45,25.37,,-16.36,13.87,9.11,11.26,TTM,0.34872417982989073,-4.5455,0.050000000000000044,0.8,0.7375,15.0,0.0,0.0,0.0,60.095238095238095,56.95652173913043,57.87301587301588,40.057142857142864,92.28571428571429,62.344320220841965,61.80952380952382,37.08571428571429,50.0,57.29259903381643,40.057142857142864,True,False,False,False
RPM,Materials,Specialty Chemicals,110.91,21.3093,1.8735,15.175,15.175,TTM,2.53,TTM_YoY,2.53,12.3,18.07,3.23,22.7,11.48,12.3,TTM,0.46195893041808217,-12.2756,0.09090909090909083,0.6818181818181818,0.6574074074074073,22.0,0.0,0.0,0.0,53.07189542483659,67.53549695740367,87.97385620915033,28.07843137254902,86.27450980392157,67.58160919540231,6.2745098039215685,3.764705882352941,50.0,54.81822853279243,28.07843137254902,True,False,False,False
NBIX,Health Care,Biotechnology,132.39,30.8412,4.9204,22.3261,22.3261,TTM,12.16,TTM_YoY,12.16,53.21,53.47,19.61,15.82,20.51,15.82,TTM,0.634101382488479,-6.7151,0.032773109243697474,0.8857142857142857,0.8437499999999999,35.0,90.0,94.75,84.89281911636292,58.0529779407085,55.69545059403071,63.911694946177704,31.91023535851122,72.76956759715381,58.068058266699715,96.16858237547893,91.65827707183252,50.0,64.78610202772629,31.91023535851122,True,False,False,False
CHDN,Consumer Discretionary,Casinos & Gaming,106.88,18.4745,2.5839,13.4474,13.4474,TTM,0.02,TTM_YoY,0.02,21.66,27.57,7.97,38.129999999999995,23.82,6.69,TTM,0.5020032995522037,-14.2009,0.0029239766081871066,0.9473684210526315,0.8645833333333333,19.0,90.0,94.75,84.89281911636292,52.56591337099812,53.63247863247864,67.12962962962962,22.612994350282488,56.94444444444444,52.802923849534025,93.05555555555556,89.7904609798785,50.0,60.200431275602924,22.612994350282488,True,False,False,False
CI,Health Care,Health Care Services,272.21,11.8292,0.2712,9.2066,9.2066,TTM,114.21,TTM_YoY,114.21,-8.32,-2.03,15.26,15.06,3.45,8.459999999999999,TTM,0.29595438501221816,-3.1178,0.05347593582887711,0.8181818181818182,0.7828947368421053,33.0,0.0,0.0,0.0,92.15247064334875,76.37633945950377,57.540926506443746,30.693138279345177,79.76314872866597,68.64759413481642,67.67676767676767,40.6060606060606,50.0,63.039287429065254,30.693138279345177,True,False,False,False
CENT,Consumer Staples,Household Products,32.25,11.3952,0.593,7.8277,7.8277,TTM,58.75,TTM_YoY,58.75,-3.02,2.95,-2.23,10.45,7.99,5.92,TTM,0.27879924051241384,-11.2059,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,83.82936507936508,52.083333333333336,41.30291005291006,45.09920634920635,80.05952380952381,60.28505291005291,20.13888888888889,12.083333333333334,50.0,50.644708994709,41.30291005291006,True,False,False,False
MSI,Information Technology,Communications Equipment,400.61,31.5329,5.8985,23.735,23.735,TTM,36.57,TTM_YoY,36.57,8.87,13.36,6.16,110.80000000000001,25.25,23.06,TTM,0.31047719403883783,-13.4191,0.09649122807017552,0.8333333333333334,0.7717391304347826,18.0,0.0,0.0,0.0,58.884082583015584,50.07932142420591,87.53897243902956,21.447915665352944,98.05825242718447,66.50626174644152,63.36569579288026,38.019417475728154,50.0,60.80889289229885,21.447915665352944,True,False,False,False
