Ticker,Name,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA,EV_EBITDA_Used,EV_EBITDA_Source,PB_Ratio,EPS_Growth,Rev_Growth,ROE,Op_Margin,ROIC,Mom_Range,Mom_12M,Rev_Change,Rec_BuyRatio,Shrunk_Ratio,Analyst_Count,Streak_Days,Streak_Score,EPS_Growth_Win,Rev_Growth_Win,Rev_Change_Win,Mom_12M_Win,Mom_Range_Win,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Consensus_Score,Sentiment_Score,Alpha_Score,Alpha_Score_PreGates,Value_Pct,Growth_Pct,Prof_Pct,Value_Grade,Growth_Grade,Prof_Grade,Valuation_Fail,Min_Fund_Factor,Name_Key
RRR,Red Rock Resorts Inc,Consumer Discretionary,Casinos & Gaming,63.03,35.117,3.3437,12.465,12.465,TTM,30.95471957568019,0.99,4.69,85.86,0.303,5.24,0.943918918918919,34.8524,0.08359133126934981,0.7894736842105263,0.7395833333333334,19.0,0.0,0.0,0.99,4.69,0.08359133126934981,34.8524,0.943918918918919,35.90395480225989,45.019230769230774,74.44444444444444,79.0864406779661,95.5,61.95823410111545,55.25,33.15,56.196587280892366,56.196587280892366,0.3333333333333333,0.4166666666666667,0.8166666666666667,C-,C,B+,False,35.90395480225989,redrockresortsinc
SEZL,Sezzle Inc,Financials,Transaction & Payment Processing Services,68.5,20.2018,5.5884,15.2727,15.2727,TTM,26.30871452164228,105.55,88.74,92.78,0.3641,50.3,0.26958240672102796,56.5714,0.0,0.8,0.7166666666666667,10.0,0.0,0.0,103.75799999999997,88.74,0.0,56.5714,0.26958240672102796,21.02272727272727,95.00798681541582,97.72727272727273,61.6692789968652,29.504310344827584,63.973384196938966,40.05681818181818,24.034090909090907,55.985525539369355,55.985525539369355,0.18181818181818182,1.0,0.9772727272727273,D,A+,A+,False,21.02272727272727,sezzleinc
TTMI,TTM Technologies Inc,Information Technology,Electronic Manufacturing Services,101.01,79.1116,3.7504,46.4112,46.4112,TTM,6.588138611149158,89.69,17.88,8.129999999999999,0.0693,5.16,0.9376274676751875,290.1506,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,89.69,17.88,0.0,191.0110699999999,0.9376274676751875,47.12471247124713,81.5765247410817,35.55775577557756,88.71107110711071,38.75,58.60313623134465,74.77722772277228,44.866336633663366,55.8557763118084,55.8557763118084,0.5346534653465347,0.8811881188118812,0.3069306930693069,C+,B+,C-,False,35.55775577557756,ttmtechnologiesinc
BCO,Brinks Co,Industrials,Security & Alarm Services,125.72,30.7061,1.0149,10.0125,10.0125,TTM,29.169373549883993,49.25,3.07,74.46000000000001,0.0973,4.05,0.9687831811424932,38.2146,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,49.25,3.07,0.0,38.2146,0.9687831811424932,71.55963302752293,59.69707460619699,54.587155963302756,71.26605504587155,42.201834862385326,61.94950666435867,51.69724770642201,31.018348623853207,55.763275056257584,55.763275056257584,0.7706422018348624,0.6788990825688074,0.5688073394495413,B,B-,C+,False,42.201834862385326,brinksco
HWC,Hancock Whitney Corp,Financials,Regional Banks,68.34,11.8409,2.42551,10.3255,10.3255,TTM,1.4259275101352693,24.74,49.43353,11.19,0.4190665,9.4,0.9799559029865704,16.9004,0.019230769230769273,0.7692307692307693,0.7083333333333334,13.0,0.0,0.0,24.74,49.43353,0.019230769230769273,16.9004,0.9793451358315131,75.0,67.68644354293441,43.18181818181818,78.38488331591782,54.323116219667945,64.19203153919179,36.32305194805195,21.79383116883117,55.712391465119666,55.712391465119666,0.8636363636363636,0.7386363636363636,0.4318181818181818,B+,B,C,False,43.18181818181818,hancockwhitneycorp
ESE,ESCO Technologies Inc,Industrials,Industrial Machinery & Supplies & Components,218.58,18.901,4.869,24.6128,24.6128,TTM,3.6640069733136653,192.64,13.13,22.24,0.1561,18.82,0.8921383959551898,63.29,0.0,0.8333333333333334,0.7045454545454546,6.0,0.0,0.0,192.64,13.13,0.0,63.29,0.8921383959551898,42.20183486238532,84.8288813170194,76.45259938837921,69.17527764365042,36.67551907291164,64.13199226211627,35.99951714147755,21.599710284886527,55.625535866670326,55.625535866670326,0.39908256880733944,0.926605504587156,0.8073394495412844,C-,A-,B+,False,36.67551907291164,escotechnologiesinc
EWBC,East West Bancorp Inc,Financials,Regional Banks,115.23,12.5623,3.27879,8.7081,8.7081,TTM,2.0655201712214586,14.37,74.7411,15.559999999999999,0.5797675999999999,15.340000000000002,0.9125534395647105,15.8207,0.024844720496894346,0.7391304347826086,0.7053571428571428,23.0,0.0,0.0,14.37,74.7411,0.024844720496894346,15.8207,0.9125534395647105,60.227272727272734,67.40617319724825,68.18181818181817,64.14743494053839,61.78799489144316,64.59179384397436,32.20779220779221,19.324675324675326,55.53837014011456,55.53837014011456,0.5909090909090909,0.7159090909090909,0.6818181818181818,C+,B,B-,False,60.227272727272734,eastwestbancorpinc
SEIC,SEI Investments Co,Financials,Asset Management & Custody Banks,86.01,15.075,4.6874,12.3117,12.3117,TTM,4.844105521638244,31.33,9.42,30.209999999999997,0.3145,30.209999999999997,0.7286485674692301,3.6765,0.1515151515151516,0.8181818181818182,0.734375,11.0,0.0,0.0,31.33,9.42,0.1407575757575758,3.6765,0.7286485674692301,38.63636363636364,56.65700104493208,89.77272727272727,41.02716823406479,97.51436781609196,61.39054336468129,53.390151515151516,32.03409090909091,55.51925287356322,55.51925287356322,0.3522727272727273,0.5681818181818182,0.8977272727272727,C-,C+,B+,False,38.63636363636364,seiinvestmentsco
ENSG,Ensign Group Inc,Health Care,Health Care Facilities,180.57,31.8385,2.1658,19.7812,19.7812,TTM,5.6456000150074095,35.23,17.55,16.63,0.0833,15.5,0.8216302398193049,32.4507,0.0,0.8181818181818182,0.734375,11.0,0.0,0.0,35.23,17.55,0.0,32.4507,0.8216302398193049,61.21148248519521,71.33819686411151,59.552845528455286,76.18118466898954,40.670731707317074,63.76203148076455,36.8815331010453,22.128919860627178,55.43540915673708,55.43540915673708,0.6097560975609756,0.7682926829268293,0.5853658536585366,B-,B,C+,False,40.670731707317074,ensigngroupinc
AL,Air Lease Corp,Industrials,Passenger Airlines,64.31,7.0441,2.4714,7.952,7.952,TTM,0.9508826456154567,89.58,6.24,12.770000000000001,0.7487999999999999,3.63,0.9965583173996174,39.6829,0.0,0.7272727272727273,0.671875,11.0,0.0,0.0,89.58,6.24,0.0,39.6829,0.9910415368742349,79.20489296636084,70.14309618602505,52.293577981651374,80.8440366972477,38.86850152905199,66.9588944665628,14.877675840978593,8.926605504587156,55.35243667416767,55.35243667416767,0.8440366972477065,0.8073394495412844,0.5412844036697247,B+,B+,C+,False,38.86850152905199,airleasecorp
PNC,PNC Financial Services Group Inc,Financials,Diversified Banks,223.18,12.6185,2.34179,15.739,15.739,TTM,1.6236149476169934,18.95,72.26733,11.48,0.345423,6.550000000000001,0.9533463605276015,13.5545,0.0357142857142857,0.75,0.7196969696969697,28.0,0.0,0.0,18.95,72.26733,0.0357142857142857,13.5545,0.9533463605276015,67.04545454545455,72.45977011494253,46.02272727272727,66.05172413793103,69.77011494252874,62.94635579937304,41.17424242424242,24.704545454545453,55.297993730407526,55.297993730407526,0.7045454545454546,0.7954545454545454,0.4602272727272727,B,B,C,False,46.02272727272727,pncfinancialservicesgroupinc
AMG,Affiliated Managers Group Inc,Financials,Asset Management & Custody Banks,326.12,17.2692,4.4924,14.7487,14.7487,TTM,2.8855861380023695,8.59,1.12,16.2,0.2487,9.1,0.9925387005124666,75.645,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,8.59,1.12,0.0,57.39803,0.9793451358315131,42.04545454545455,27.036941422336955,72.72727272727273,97.5237722048067,29.29597701149425,56.53492224475998,83.82575757575759,50.295454545454554,55.2870287048989,55.2870287048989,0.38636363636363635,0.125,0.7272727272727273,C-,D,B,False,27.036941422336955,affiliatedmanagersgroupinc
PH,Parker-Hannifin Corp,Industrials,Industrial Machinery & Supplies & Components,944.27,32.7295,5.9488,26.7828,26.7828,TTM,8.73735920357315,26.71,0.22,26.979999999999997,0.21960000000000002,15.83,0.9875853103672407,43.3623,0.030303030303030276,0.7878787878787878,0.756578947368421,33.0,0.0,0.0,26.71,0.22,0.030303030303030276,43.3623,0.9875853103672407,26.605504587155963,40.108483733134115,85.01529051987768,78.8440366972477,71.47271849348141,58.84297471218292,66.51859005311444,39.91115403186866,55.05661057612008,55.05661057612008,0.21100917431192662,0.29357798165137616,0.908256880733945,D+,D+,A-,False,26.605504587155963,parkerhannifincorp
BKNG,Booking Holdings Inc,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",5115.91,32.6934,6.333,18.1331,18.1331,TTM,69.62752159226082,4.4,12.96,139.63,0.3274,29.37,0.5849527267236797,5.1575,0.08164251207729467,0.7555555555555555,0.7350000000000001,45.0,0.0,0.0,4.4,12.96,0.08164251207729467,5.1575,0.5849527267236797,23.52165725047081,67.32967032967034,94.44444444444446,43.5365617433414,92.57142857142857,60.92191469547402,52.28571428571428,31.371428571428567,55.01181747066494,55.01181747066494,0.16666666666666666,0.7333333333333333,1.0,D,B,A+,False,23.52165725047081,bookingholdingsinc
CLSK,CleanSpark Inc,Information Technology,Internet Services & Infrastructure,13.37,9.3758,4.4592,17.2769,17.2769,TTM,1.7476895726853243,,102.21,17.71,0.41619999999999996,13.05,0.403193845436531,19.5886,0.052631578947368474,0.8947368421052632,0.8229166666666666,19.0,34.75,51.797051760136405,,41.27199999999998,0.052631578947368474,19.5886,0.403193845436531,80.72473914058072,74.0909090909091,76.02640264026404,52.874887488748875,82.0,72.78094476114279,90.64356435643565,75.10495931791596,54.93431075437307,73.24574767249743,0.8712871287128713,0.8415841584158416,0.7722772277227723,B+,B+,B,False,52.874887488748875,cleansparkinc
HBAN,Huntington Bancshares Inc,Financials,Regional Banks,18.02,12.7714,2.07303,12.086,12.086,TTM,1.326980713859658,33.68,58.9579,10.66,0.3855263,6.550000000000001,0.9105145413870244,7.0071,0.0,0.8148148148148148,0.7734375,27.0,0.0,0.0,33.68,58.9579,0.0,7.0071,0.9105145413870244,70.45454545454545,79.83150079955354,39.77272727272727,52.94118525153009,28.971902937420175,57.00854568577694,77.71103896103895,46.62662337662337,54.932161223946224,54.932161223946224,0.7840909090909091,0.9204545454545454,0.3977272727272727,B,A-,C-,False,28.971902937420175,huntingtonbancsharesinc
TBBK,Bancorp Inc,Financials,Regional Banks,69.67,13.43,4.64103,11.2739,11.2739,TTM,4.173480696079312,20.97,89.12521,27.97,0.5646253999999999,22.49,0.7087544297151857,25.3734,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,20.97,89.12521,0.0,25.3734,0.7087544297151857,46.59090909090909,79.04329931206199,87.5,60.079315320694626,28.971902937420175,64.24444049302062,28.60389610389611,17.162337662337663,54.82801992688403,54.82801992688403,0.4431818181818182,0.9090909090909091,0.875,C,A-,B+,False,28.971902937420175,bancorpinc
IDXX,IDEXX Laboratories Inc,Health Care,Health Care Equipment,715.37,55.5985,13.7071,40.0302,40.0302,TTM,36.59293891372626,21.71,8.39,67.78,0.3134,41.28,0.8680407887106127,66.9008,0.06060606060606066,0.7272727272727273,0.6944444444444444,22.0,0.0,0.0,21.71,8.39,0.06060606060606066,66.9008,0.8680407887106127,22.05660945498344,49.42258275261324,92.68292682926828,89.18815331010452,83.58885017421602,64.76591630102808,21.51567944250871,12.909407665505226,54.39461457392352,54.39461457392352,0.18292682926829268,0.43902439024390244,0.9512195121951219,D,C,A,False,22.05660945498344,idexxlaboratoriesinc
BKH,Black Hills Corp,Utilities,Multi-Utilities,73.34,19.4355,2.4197,12.2195,12.2195,TTM,1.5001053387304946,6.55,6.88,7.829999999999999,0.23149999999999998,3.56,0.9643979057591627,24.0738,0.125,0.75,0.6730769230769231,8.0,0.0,0.0,6.55,6.88,0.125,24.0738,0.9643979057591627,63.333333333333336,61.5,45.0,80.19999999999999,89.33333333333333,64.35666666666667,23.583333333333336,14.15,54.315333333333335,54.315333333333335,0.6,0.6,0.5,C+,C+,C,False,45.0,blackhillscorp
BRC,Brady Corp,Industrials,Commercial Printing,84.36,20.263,2.5812,13.6262,13.6262,TTM,3.3305434044501996,0.61,11.2,16.63,0.1593,15.310000000000002,0.9940339605323545,14.6663,0.0,0.8333333333333334,0.7045454545454546,6.0,0.0,0.0,0.61,11.2,0.0,14.6663,0.9910415368742349,61.46788990825687,54.96105244936818,68.80733944954129,68.45871559633028,42.201834862385326,61.47294443482777,41.788990825688074,25.073394495412845,54.193034446944786,54.193034446944786,0.6788990825688074,0.5321100917431193,0.7247706422018348,B-,C+,B,False,42.201834862385326,bradycorp
CVCO,Cavco Industries Inc,Consumer Discretionary,Homebuilding,697.76,27.6709,2.5404,20.679,20.679,TTM,5.248699409355827,37.62,15.76,18.43,0.105,18.29,0.9646776353840066,47.9779,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,37.62,15.76,0.0,47.9779,0.9646776353840066,37.344632768361585,89.5576923076923,56.111111111111114,88.16271186440677,49.5,63.858016804288,25.750000000000007,15.450000000000003,54.176413443430405,54.176413443430405,0.35,1.0,0.5083333333333333,C-,A+,C+,False,37.344632768361585,cavcoindustriesinc
TJX,TJX Companies Inc,Consumer Discretionary,Apparel Retail,157.38,34.1405,2.9632,21.898,21.898,TTM,20.989037368968553,6.6,4.53,58.3,0.1131,43.95,0.9556775010552977,29.6589,-0.006666666666666599,0.8333333333333334,0.7844827586206897,24.0,0.0,0.0,6.6,4.53,-0.006666666666666599,29.6589,0.9556775010552977,25.10357815442561,49.07692307692307,78.33333333333333,78.95593220338984,35.5,55.01579892800232,84.0,50.4,54.09263914240186,54.09263914240186,0.18333333333333332,0.4666666666666667,0.8666666666666667,D,C,B+,False,25.10357815442561,tjxcompaniesinc
NRG,NRG Energy Inc,Utilities,Independent Power Producers & Energy Traders,152.05,20.2212,0.9785,12.4426,12.4426,TTM,12.186325348037606,63.17,5.91,60.589999999999996,0.0794,10.67,0.7178369812815689,43.4434,0.01754385964912286,0.6842105263157895,0.65625,19.0,0.0,0.0,63.17,5.91,0.01754385964912286,43.4434,0.7178369812815689,65.0,73.0,66.66666666666667,68.00000000000001,50.5,66.16666666666667,9.5,5.7,54.07333333333334,54.07333333333334,0.675,0.8,0.75,B-,B,B,False,50.5,nrgenergyinc
KEX,Kirby Corp,Industrials,Marine Transportation,125.88,22.3273,2.0584,11.2622,11.2622,TTM,2.150331910939224,3.4,1.59,9.1,0.1257,6.959999999999999,0.9722163975676241,12.907,0.12222222222222223,0.9,0.7833333333333333,10.0,0.0,0.0,3.4,1.59,0.11745454545454542,12.907,0.9722163975676241,69.11314984709479,29.583693958802147,42.20183486238532,60.53211009174312,95.43577981651377,55.395484969130464,81.00917431192661,48.60550458715597,54.03748889273557,54.03748889273557,0.7522935779816514,0.13761467889908258,0.3486238532110092,B,D,C-,False,29.583693958802147,kirbycorp
AIR,AAR Corp,Industrials,Aerospace & Defense,105.08,44.19,1.4012,19.4868,19.4868,TTM,3.107478293785044,777.05,15.4,7.23,0.0692,4.1000000000000005,0.9674595308886687,48.8174,0.009090909090909038,0.9090909090909091,0.796875,11.0,0.0,0.0,268.0275,15.4,0.009090909090909038,48.8174,0.9674595308886687,45.56574923547401,89.83090628429905,21.100917431192663,70.6264744429882,58.558322411533425,54.613975053277464,85.88466579292268,51.530799475753604,53.99733993777269,53.99733993777269,0.45871559633027525,0.9724770642201835,0.14678899082568808,C,A+,D,False,21.100917431192663,aarcorp
SCI,Service Corporation International,Consumer Discretionary,Specialized Consumer Services,82.97,21.7573,2.7107,12.6876,12.6876,TTM,7.154498184859747,8.15,3.41,33.12,0.2248,8.17,0.8467924528301886,8.1888,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,8.15,3.41,0.0,8.1888,0.8467924528301886,53.097928436911495,49.641025641025635,65.0,52.481355932203385,47.0,54.64895842387369,83.5,50.1,53.739166739098955,53.739166739098955,0.6,0.48333333333333334,0.7166666666666667,C+,C,B,False,47.0,servicecorporationinternational
IBOC,International Bancshares Corp,Financials,Regional Banks,70.38,10.4047,3.41763,9.5409,9.5409,TTM,1.5655098472749271,4.98,69.21539,14.2,0.6315208,11.459999999999999,0.8324379636735735,7.4012,,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,4.98,69.21539,,7.4012,0.8324379636735735,74.43181818181819,58.25600738379644,61.36363636363637,47.19968154450913,50.0,60.04000142202476,47.08603896103896,28.251623376623375,53.682325812944484,53.682325812944484,0.8409090909090909,0.5909090909090909,0.6136363636363636,B+,C+,B-,False,47.19968154450913,internationalbancsharescorp
PRVA,Privia Health Group Inc,Health Care,Health Care Services,23.32,157.8904,1.4043,65.0909,65.0909,TTM,4.417001287976362,38.77,19.01,2.7,0.0138,2.7,0.5878552971576226,6.7277,0.0,0.8888888888888888,0.8359375,27.0,90.0,84.89281911636292,38.77,19.01,0.0,6.7277,0.5878552971576226,38.2665863695674,73.73161937148218,24.390243902439025,51.17448405253284,40.670731707317074,44.71250142353632,92.6454033771107,89.54436967281158,53.67887507339137,53.67887507339137,0.36585365853658536,0.8780487804878049,0.2073170731707317,C-,B+,D+,False,24.390243902439025,priviahealthgroupinc
UPWK,Upwork Inc,Industrials,Human Resource & Employment Services,19.87,10.5124,3.3247,20.0744,20.0744,TTM,4.674084354637623,176.06,2.5,41.05,0.14679999999999999,25.72,0.7810545129579982,21.3806,0.05882352941176472,0.7058823529411765,0.6704545454545455,17.0,0.0,0.0,176.06,2.5,0.05882352941176472,21.3806,0.7810545129579982,57.79816513761468,60.24291731579251,83.79204892966361,48.642201834862384,80.18348623853211,65.19292597080377,12.415902140672783,7.4495412844036695,53.64424903352375,53.64424903352375,0.6238532110091743,0.6880733944954128,0.8899082568807339,B-,B-,B+,False,48.642201834862384,upworkinc
DGII,Digi International Inc,Information Technology,Communications Equipment,44.05,40.5796,3.8487,26.3406,26.3406,TTM,2.574186837460992,79.11,1.46,6.65,0.1308,5.79,0.8457633736821553,44.5684,0.08333333333333337,0.8333333333333334,0.75,12.0,0.0,0.0,79.11,1.46,0.08333333333333337,44.5684,0.8457633736821553,63.779711304463774,52.4614499424626,39.838283828382835,68.6955895589559,90.3,59.16590668349536,48.945544554455445,29.367326732673266,53.20619069333094,53.20619069333094,0.7128712871287128,0.5742574257425742,0.3465346534653465,B,C+,C-,False,39.838283828382835,digiinternationalinc
LYV,Live Nation Entertainment Inc,Communication Services,Movies & Entertainment,144.43,37.3034,1.365,19.9768,19.9768,TTM,195.3604761260652,97.63,5.39,309.84,0.046900000000000004,12.920000000000002,0.5058917835671344,8.1387,-0.02910052910052907,0.7857142857142857,0.75,28.0,0.0,0.0,97.63,5.39,-0.02910052910052907,8.1387,0.5058917835671344,43.93939393939394,64.69298245614036,60.0,65.75757575757576,21.363636363636363,54.21132376395534,81.5909090909091,48.95454545454545,53.159968102073364,53.159968102073364,0.5,0.7272727272727273,0.6363636363636364,C,B,B-,False,21.363636363636363,livenationentertainmentinc
POWL,Powell Industries Inc,Industrials,Electrical Components & Equipment,419.98,28.2094,4.6171,20.8257,20.8257,TTM,7.911164691920809,20.92,9.08,31.8,0.1973,31.8,0.9129251356108536,63.2702,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,20.92,9.08,0.0,63.2702,0.9129251356108536,39.44954128440367,61.701539149500896,89.90825688073396,67.97757390417942,35.53516819571866,61.828788971592346,30.198776758409785,18.11926605504587,53.08688438828305,53.08688438828305,0.3623853211009174,0.7064220183486238,0.9724770642201835,C-,B,A+,False,35.53516819571866,powellindustriesinc
SNX,TD Synnex Corp,Information Technology,Technology Distributors,150.0,15.7814,0.2003,9.0522,9.0522,TTM,1.562884209034721,18.59,6.94,9.42,0.022000000000000002,6.260000000000001,0.7648616443797167,9.3534,0.0,0.8235294117647058,0.7613636363636364,17.0,0.0,0.0,18.59,6.94,0.0,9.3534,0.7648616443797167,97.00970097009701,46.87571921749138,33.27062706270627,54.80888088808881,38.75,56.782002029316864,62.57425742574257,37.54455445544554,52.934512514542604,52.934512514542604,0.9900990099009901,0.43564356435643564,0.27722772277227725,A+,C,D+,False,33.27062706270627,tdsynnexcorp
ULTA,Ulta Beauty Inc,Consumer Discretionary,Other Specialty Retail,663.48,24.7325,2.4565,15.9995,15.9995,TTM,12.255845484873225,4.41,-19.4,46.87,0.13119999999999998,43.29,0.9668066768492255,60.5206,0.04901960784313719,0.6666666666666666,0.6513157894736843,33.0,0.0,0.0,4.41,-16.6815,0.04901960784313719,60.5206,0.9668066768492255,48.57815442561205,33.230769230769226,77.77777777777777,93.62372881355932,80.5,65.00988265971316,6.499999999999999,3.8999999999999995,52.787906127770526,52.787906127770526,0.5666666666666667,0.225,0.85,C+,D+,B+,False,33.230769230769226,ultabeautyinc
UMBF,UMB Financial Corp,Financials,Regional Banks,122.07,15.2738,2.36702,14.5192,14.5192,TTM,1.7189326198690416,12.32,72.21914,9.73,0.3178459,6.38,0.9077933846850927,3.7745,0.0643274853801169,0.8421052631578947,0.78125,19.0,0.0,0.0,12.32,72.21914,0.0643274853801169,3.7745,0.9077933846850927,55.11363636363636,64.96128068085471,35.22727272727273,50.70341344479276,78.786717752235,53.59683787308027,80.625,48.375,52.552470298464215,52.552470298464215,0.4772727272727273,0.6818181818181818,0.3522727272727273,C,B-,C-,False,35.22727272727273,umbfinancialcorp
CDNS,Cadence Design Systems Inc,Information Technology,Application Software,317.45,81.4452,16.5771,56.7177,56.7177,TTM,18.601203555586807,1.91,19.72,21.59,0.285,14.35,0.6191042509631345,6.2061,0.053879310344827624,0.8125,0.7770270270270271,32.0,0.0,0.0,1.91,19.72,0.053879310344827624,6.2061,0.6191042509631345,24.31243124312432,57.981888227347774,76.39273927392739,50.523930653934954,82.9608695652174,55.173543362041215,69.77830391734825,41.86698235040895,52.512231159714766,52.512231159714766,0.16831683168316833,0.6732673267326733,0.7821782178217822,D,B-,B,False,24.31243124312432,cadencedesignsystemsinc
R,Ryder System Inc,Industrials,Cargo Ground Transportation,190.74,15.3415,0.6074,5.5167,5.5167,TTM,2.5750238615637797,10.6,1.68,16.34,0.0808,4.63,0.8694492599013203,15.209,0.011029411764705843,0.8235294117647058,0.7613636363636364,17.0,0.0,0.0,10.6,1.68,0.011029411764705843,15.209,0.8694492599013203,92.9663608562691,38.20610466793607,35.77981651376147,48.62996941896024,57.00305810397553,55.25406497028446,66.94189602446482,40.16513761467889,52.236279499163345,52.236279499163345,0.981651376146789,0.26605504587155965,0.2981651376146789,A+,D+,D+,False,35.77981651376147,rydersysteminc
MMS,Maximus Inc,Industrials,Data Processing & Outsourced Services,98.32,16.784,0.9859,10.4136,10.4136,TTM,3.2188258095353457,11.22,2.36,18.87,0.0973,10.100000000000001,0.9854535082715343,24.7399,0.0,0.8333333333333334,0.7045454545454546,6.0,0.0,0.0,11.22,2.36,0.0,24.7399,0.9854535082715343,83.18042813455658,35.28583174658127,54.89296636085627,71.10091743119266,38.451834862385326,59.640881945646534,36.788990825688074,22.073394495412845,52.127384455599795,52.127384455599795,0.8761467889908257,0.22018348623853212,0.5779816513761468,B+,D+,C+,False,35.28583174658127,maximusinc
BKR,Baker Hughes Co,Energy,Oil & Gas Equipment & Services,51.75,17.6636,1.8428,12.5325,12.5325,TTM,3.0323983194360618,29.93,1.51,16.57,0.1157,12.31,0.9690336358782703,11.6987,0.0,0.8076923076923077,0.7661290322580646,26.0,0.0,0.0,29.93,1.51,0.0,11.6987,0.9578392284832808,40.0,49.5344827586207,66.66666666666667,84.22857142857143,34.285714285714285,56.84784893267652,55.214285714285715,33.128571428571426,52.10399343185551,52.10399343185551,0.36666666666666664,0.5333333333333333,0.6666666666666666,C-,C+,B-,False,34.285714285714285,bakerhughesco
NMIH,NMI Holdings Inc,Financials,Commercial & Residential Mortgage Finance,38.01,7.6711,4.2209,6.0582,6.0582,TTM,1.3473324518898455,9.44,8.86,16.08,0.7483,13.68,0.5407079646017696,1.4141,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,9.44,8.86,0.05769230769230771,1.4141,0.5407079646017696,83.52272727272728,38.443204868154154,71.5909090909091,36.16771159874608,73.27586206896552,61.0281785911857,26.988636363636363,16.193181818181817,52.06117923658492,52.06117923658492,0.9431818181818182,0.3068181818181818,0.7159090909090909,A,C-,B,False,36.16771159874608,nmiholdingsinc
CTVA,Corteva Inc,Materials,Fertilizers & Agricultural Chemicals,69.64,29.3196,2.6938,15.5407,15.5407,TTM,2.007014752884147,137.32,5.0,6.47,0.1376,5.63,0.676384839650146,12.9969,-0.02580645161290329,0.7741935483870968,0.7430555555555556,31.0,0.0,0.0,111.46999999999996,5.0,-0.02580645161290329,12.9969,0.676384839650146,43.51851851851851,84.296875,56.48148148148149,50.99999999999999,24.999999999999996,54.559375,70.0,42.0,52.04750000000001,52.04750000000001,0.4722222222222222,0.9444444444444444,0.5833333333333334,C,A,C+,False,24.999999999999996,cortevainc
HWKN,Hawkins Inc,Materials,Commodity Chemicals,152.0,38.2011,3.0379,20.418,20.418,TTM,6.83057039756616,1.93,11.86,17.419999999999998,0.1157,12.1,0.6112692088787706,35.7628,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,1.93,11.86,0.0,35.7628,0.6112692088787706,29.62962962962963,72.96875,80.55555555555556,59.0,42.50000000000001,58.1900462962963,42.5,25.5,51.65203703703705,51.65203703703705,0.2777777777777778,0.7777777777777778,0.8611111111111112,D+,B,B+,False,29.62962962962963,hawkinsinc
AIZ,Assurant Inc,Financials,Multi-line Insurance,234.0,13.8065,0.9321,8.6986,8.6986,TTM,2.3293131114446917,17.32,6.95,15.72,0.0924,11.3,0.8581734543741604,10.5442,0.0,0.8333333333333334,0.75,12.0,0.0,0.0,17.32,6.95,0.0,10.5442,0.8581734543741604,52.84090909090909,45.76876267748479,69.31818181818183,56.52351097178684,36.37931034482758,54.636158491609805,65.73863636363636,39.44318181818181,51.59756315692421,51.59756315692421,0.4659090909090909,0.4431818181818182,0.6931818181818182,C,C,B-,False,36.37931034482758,assurantinc
PLUS,ePlus inc,Information Technology,Technology Distributors,87.62,19.0069,1.0272,10.4188,10.4188,TTM,2.377405691990026,14.21,6.22,12.17,0.06570000000000001,11.95,0.8415940224159403,9.3473,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,14.21,6.22,0.0,9.3473,0.8415940224159403,91.05577224389106,39.44572305331799,49.56105610561056,56.0918091809181,38.75,58.13671353422262,41.864686468646866,25.11881188118812,51.53313320361572,51.53313320361572,0.9504950495049505,0.3465346534653465,0.4752475247524752,A,C-,C,False,38.75,eplusinc
EFC,Ellington Financial Inc,Financials,Specialized Finance,14.01,10.0345,3.3813,24.7223,24.7223,TTM,0.8089288188830893,1.0,12.99,9.39,-0.0942,0.9400000000000001,0.8810975609756097,12.2596,0.0,0.8333333333333334,0.75,12.0,0.0,0.0,1.0,12.99,0.0,12.2596,0.8810975609756097,94.88636363636363,43.93711967545639,32.95454545454545,54.810344827586206,33.87931034482759,55.09765120781855,60.73863636363637,36.44318181818182,51.36675732989121,51.36675732989121,1.0,0.4090909090909091,0.32954545454545453,A+,C,C-,False,32.95454545454545,ellingtonfinancialinc
ABT,Abbott Laboratories,Health Care,Health Care Equipment,121.76,15.1481,4.8292,21.7025,21.7025,TTM,4.423711325224165,142.75,6.37,28.24,0.1751,22.21,0.3555114200595833,6.8914,0.02857142857142858,0.6857142857142857,0.66875,35.0,0.0,0.0,142.75,6.37,0.02857142857142858,6.8914,0.3555114200595833,61.587875138010645,61.33525696864112,78.45528455284554,46.0383275261324,63.55400696864112,62.84090751853286,9.111498257839722,5.466898954703833,51.366105805767056,51.366105805767056,0.6219512195121951,0.6707317073170732,0.8414634146341463,B-,B-,B+,False,46.0383275261324,abbottlaboratories
